행정동,통,반,관할구역
대야동,14,2,대야동 580～584
대야동,14,3,대야동 639(동신아파트 101동)
대야동,14,4,대야동 639(동신아파트 102동)
대야동,14,5,대야동 639(동신아파트 103동)
대야동,14,6,대야동 639(동신아파트 104동)
대야동,15,1,대야동 275(삼보아파트 1동)
대야동,15,2,대야동 275(삼보아파트 2동)
대야동,15,3,대야동 275(삼보아파트 3동)
대야동,15,4,대야동 275(삼보아파트 4동)
대야동,15,5,대야동 275(삼보아파트 5동)
대야동,15,6,대야동 275(삼보아파트 6동)
대야동,15,7,대야동 275-22(삼보아파트 7동)
대야동,16,1,대야동 274-6 (영남아파트 1동)
대야동,16,2,대야동 274-6 (영남아파트 2동)
대야동,16,3,대야동 274-6 (영남아파트 3동)
대야동,16,4,대야동 274-6 (영남아파트 4동)
대야동,16,5,대야동 274-6 (영남아파트 5동)
대야동,16,6,대야동 274-6 (영남아파트 6동)
대야동,16,7,대야동 274-6 (영남아파트 7동)
대야동,16,8,대야동 274-6 (영남아파트 8동)
대야동,17,1,대야동 284(영남아파트 9동)
대야동,17,2,대야동 284(영남아파트 10동)
대야동,17,3,대야동 284(영남아파트 11동)
대야동,17,4,대야동 284(영남아파트 12동)
대야동,17,5,대야동 284(영남아파트 13동)
대야동,17,6,대야동 274-24(영남아파트 14동)
대야동,17,7,대야동 280-7(영남아파트 15동)
대야동,18,1,대야동 278(벽산아파트 101동)
대야동,18,2,대야동 278(벽산아파트 102동)
대야동,18,3,대야동 278(벽산아파트 103동)
대야동,18,4,"대야동 280-2ㆍ6, 281, 281-4ㆍ6ㆍ7ㆍ8, 284-2"
대야동,19,1,대야동 567-2(우성아파트 101동)
대야동,19,2,대야동 567-2(우성아파트 102동)
대야동,19,3,대야동 567-2(우성아파트 103동)
대야동,19,4,대야동 360-15
대야동,20,1,대야동 569-1(우성아파트 201동)
대야동,20,2,대야동 569-1(우성아파트 202동)
대야동,20,3,대야동 569-1(우성아파트 203동)
대야동,21,1,대야동 569-1(우성아파트 204동)
대야동,21,2,"대야동 569-1(우성아파트 205동), 569-1·2"
대야동,22,1,대야동 570-1(청구아파트 101동)
대야동,22,2,대야동 570-1(청구아파트 102동)
대야동,22,3,대야동 570-1(청구아파트 103동)
대야동,22,4,대야동 570-1(청구아파트 104동)
대야동,22,5,대야동 570-1(청구아파트 105동)
대야동,23,1,대야동 570-2(늘푸른벽산아파트 101동)
대야동,23,2,대야동 570-2(늘푸른벽산아파트 102동)
대야동,23,3,대야동 570-2(늘푸른벽산아파트 103동)
대야동,23,4,대야동 570-2(늘푸른벽산아파트 104동)
대야동,23,5,대야동 570-2(늘푸른벽산아파트 105동)
대야동,24,1,대야동 564 (서강아파트 101동)
대야동,24,2,대야동 564 (서강아파트 104동)
대야동,25,1,대야동 564 (서강아파트 102동)
대야동,25,2,대야동 564 (서강아파트 103동)
대야동,26,1,대야동 563 (서해아파트 101동)
대야동,26,2,대야동 563 (서해아파트 105동)
대야동,27,1,대야동 563 (서해아파트 102동)
대야동,27,2,대야동 563 (서해아파트 103동)
대야동,27,3,대야동 563 (서해아파트 104동)
대야동,28,1,대야동 692(e편한세상시흥 센텀하임 106동)
대야동,28,2,대야동 692(e편한세상시흥 센텀하임 107동)
대야동,28,3,대야동 692(e편한세상시흥 센텀하임 108동)
대야동,28,4,"대야동 360-7ㆍ9, 361-10～14, 396, 396-1～6, 562-1~7"
대야동,29,1,대야동 692(e편한세상시흥 센텀하임 101동)
대야동,29,2,대야동 692(e편한세상시흥 센텀하임 102동)
대야동,29,3,대야동 692(e편한세상시흥 센텀하임 103동)
대야동,29,4,대야동 692(e편한세상시흥 센텀하임 104동)
대야동,29,5,대야동 692(e편한세상시흥 센텀하임 105동)
대야동,30,1,대야동 568-4(서강아파트 101호～811호)
대야동,30,2,"대야동 568-4(서강아파트 901호～1611호) 358, 362-1～16, 363-3ㆍ9, 400-1, 568-1ㆍ2"
대야동,31,1,대야동 548(청구아파트 201동)
대야동,31,2,대야동 548(청구아파트 202동)
대야동,31,3,"대야동 548(청구아파트 203동), 543-1～544-2"
대야동,31,4,"대야동 529-1～536, 542"
대야동,32,1,대야동 547(청구아파트 204동)
대야동,32,2,대야동 547(청구아파트 205동)
대야동,32,3,"대야동 547(청구아파트 206동), 545-1～546-4"
대야동,32,4,"대야동 537, 538, 540-1～3, 541-1～3ㆍ13～20"
대야동,33,1,대야동 549～554
대야동,33,2,대야동 555～558
대야동,34,1,대야동 693 (시흥센트럴푸르지오 101동)
대야동,34,2,대야동 693 (시흥센트럴푸르지오 102동)
대야동,35,1,대야동 693 (시흥센트럴푸르지오 103동)
대야동,35,2,대야동 693 (시흥센트럴푸르지오 104동)
대야동,36,1,대야동 693 (시흥센트럴푸르지오 105동)
대야동,36,2,대야동 693 (시흥센트럴푸르지오 106동)
대야동,37,1,대야동 693 (시흥센트럴푸르지오 107동)
대야동,37,2,대야동 693 (시흥센트럴푸르지오 110동)
대야동,38,1,대야동 693 (시흥센트럴푸르지오 108동)
대야동,38,2,대야동 693 (시흥센트럴푸르지오 109동)
대야동,38,3,"대야동 693 (시흥센트럴푸르지오 201동), 418, 418-4～91"
대야동,39,1,대야동 288(한신아파트 101동)
대야동,39,2,대야동 288(한신아파트 102동)
대야동,39,3,"대야동 289-1～25, 290-1·5"
대야동,39,4,"대야동 645, 646, 646-1, 647"
대야동,40,1,"대야동 345, 345-7～19"
대야동,40,2,"대야동 344(현대아파트 101동, 102동)"
대야동,40,3,"대야동 344(현대아파트 103, 104동)"
대야동,40,4,"대야동 343-12ㆍ13(동림주택), 344-6ㆍ8"
대야동,40,5,"대야동 343-3～11·14～22, 344-10, 344-12(용우주택), 344-13"
대야동,40,6,"대야동 295-7～11, 296-1～18"
대야동,41,1,"대야동 446, 446-1(동우빌라), 446-2～10, 447, 447-1～19"
대야동,41,2,"대야동 444, 444-1～8 444-9(동아다세대), 444-10～16"
대야동,41,3,"대야동 440, 440-1～14, 441-3～12"
대야동,41,4,"대야동 442-1～10, 443-1～9"
대야동,41,5,"대야동 445, 445-1～4(주신빌라), 445-5～8(동완맨션)"
대야동,42,1,"대야동 456, 456-6ㆍ7ㆍ13ㆍ14ㆍ20ㆍ21ㆍ28ㆍ29"
대야동,42,2,대야동 456-3ㆍ4ㆍ5ㆍ8ㆍ10ㆍ11ㆍ12ㆍ15ㆍ17～19ㆍ22ㆍ24～27ㆍ30
대야동,42,3,"대야동 453, 453-9(승진빌라)ㆍ12"
대야동,42,4,"대야동 454, 454-5(하나하이츠빌), 455(효성빌라)"
대야동,43,1,"대야동 467, 467-1～28"
대야동,43,2,"대야동 471, 471-1～36"
대야동,43,3,"대야동 468, 468-1～24"
대야동,43,4,"대야동 472, 472-1～24ㆍ27"
대야동,44,1,"대야동 469, 469-1～12, 490, 490-1～8"
대야동,44,2,"대야동 470, 470-1～8ㆍ10"
대야동,44,3,"대야동 488, 488-1～33"
대야동,44,4,"대야동 489, 489-1～23"
대야동,45,1,"대야동 491, 491-1ㆍ2ㆍ22ㆍ23ㆍ46ㆍ48～64"
대야동,45,2,대야동 491-3～12ㆍ36～42ㆍ65ㆍ66
대야동,45,3,대야동 491-13～21ㆍ24～34ㆍ69
대야동,45,4,"대야동 492, 492-1～3 8ㆍ9ㆍ21～32"
대야동,45,5,대야동 492-4ㆍ7ㆍ10～20ㆍ33ㆍ34
대야동,46,1,"대야동 499, 499-1～33ㆍ37"
대야동,46,2,대야동 500-1～11
대야동,46,3,"대야동 501, 501-1～22"
대야동,47,1,"대야동 498, 498-1～28"
대야동,47,2,"대야동 496, 496-1～12, 491, 497-1～20"
대야동,47,3,"대야동 494, 494-1～15ㆍ24, 495-1～5ㆍ13"
대야동,47,4,"대야동 493, 493-1～7ㆍ12, 494-16～19ㆍ21～23, 495-6～12"
대야동,48,1,"대야동 485, 485-22"
대야동,48,2,"대야동 486, 486-14"
대야동,48,3,"대야동 486-7(성진빌라), 487, 487-4(한솔파크), 487-31, 487-32(동경연립)"
대야동,48,4,"대야동 475, 475-1～25"
대야동,49,1,"대야동 476, 476-1～21"
대야동,49,2,"대야동 465, 465-1～28"
대야동,49,3,"대야동 474, 474-1～18"
대야동,49,4,"대야동 473, 473-1～39"
대야동,49,5,"대야동 466, 466-1～19"
대야동,50,1,"대야동 460, 460-1～198"
대야동,50,2,"대야동 451, 451-1～22"
대야동,50,3,"대야동 458, 458-1～22, 459, 459-1～4"
대야동,50,4,"대야동 452, 452-1～15, 457-1～12"
대야동,51,1,"대야동 461, 461-1～28, 461-21ㆍ22"
대야동,51,2,"대야동 450, 450-1～12"
대야동,51,3,"대야동 464, 464-1～27"
대야동,51,4,대야동 463-3ㆍ5ㆍ7ㆍ8ㆍ11ㆍ12ㆍ13ㆍ15ㆍ23ㆍ24ㆍ28ㆍ
대야동,51,5,"대야동 463, 463-1ㆍ4ㆍ9ㆍ10ㆍ16ㆍ17ㆍ18ㆍ19ㆍ20ㆍ21ㆍ"
대야동,52,1,"대야동 479, 479-12(삼호아파트 101동)"
대야동,52,2,"대야동 478(삼호연립 가동), 478-1"
대야동,52,3,"대야동 478(삼호아파트 나동), 478-2"
대야동,52,4,대야동 477-11～15
대야동,52,5,대야동 479-2ㆍ3ㆍ4ㆍ5ㆍ6ㆍ7ㆍ8ㆍ10
대야동,53,1,"대야동 481, 481-1～17ㆍ19ㆍ21(해담은)ㆍ23"
대야동,53,2,"대야동 480, 480-18(삼호아파트 102동)"
대야동,53,3,대야동 481-18(삼호아파트 103동)
대야동,53,4,대야동 480-12ㆍ19～24
대야동,53,5,"대야동 484, 484-1～14"
대야동,54,1,대야동 482-1(삼호아파트 104동)
대야동,54,2,대야동 482(삼호아파트 105동)
대야동,54,3,"대야동 482(삼호아파트 106동), 482-1"
대야동,54,4,"대야동 482-2～10, 483, 483-1～22"
대야동,55,1,대야동 332-13(극동아파트 101동)
대야동,55,2,대야동 332-13(극동아파트 102동)
대야동,55,3,대야동 332-13(극동아파트 103동)
대야동,55,4,대야동 332-13(극동아파트 104동)
대야동,55,5,대야동 332-13(극동아파트 105동)
대야동,55,6,"대야동 377-97, 산170-58·61"
대야동,56,1,"대야동 303-1·48·51, 303-58～61(숲예찬)·62, 303-73·74(아크로힐더테라스), 303-75(대야포레스트씨티),         303-76·77(아크로힐더파크), 303-78(아크로힐씨티)          303-79(아크로힐1차)"
대야동,56,2,"대야동 305, 305-9·12, 350"
대야동,56,3,"대야동 134-3～6, 137-1·3(에코캐슬)"
대야동,56,4,"대야동 138-2(나우빌라)ㆍ12ㆍ16, 139～144, 293-5ㆍ8ㆍ9, 295-1"
대야동,57,1,대야동 694(대야역두산위브더파크 101동)
대야동,57,2,대야동 694(대야역두산위브더파크 102동)
대야동,57,3,대야동 694(대야역두산위브더파크 103동)
대야동,57,4,대야동 694(대야역두산위브더파크 104동)
대야동,57,5,대야동 694(대야역두산위브더파크 105동)
대야동,58,1,대야동 694(대야역두산위브더파크 106동)
대야동,58,2,대야동 694(대야역두산위브더파크 107동)
대야동,58,3,대야동 694(대야역두산위브더파크 108동)
대야동,58,4,대야동 694(대야역두산위브더파크 109동)
대야동,58,5,대야동 694(대야역두산위브더파크 110동)
대야동,58,6,대야동 694(대야역두산위브더파크 111동)
대야동,59,1,대야동 694(대야역두산위브더파크 112동)
대야동,59,2,대야동 694(대야역두산위브더파크 113동)
대야동,59,3,대야동 694(대야역두산위브더파크 114동)
대야동,59,4,대야동 694(대야역두산위브더파크 115동)
