통,반,_dong,_jib,_fill
15,0,매화동,246-5,road_match
15,0,매화동,246-7,road_match
15,0,매화동,246-8,road_match
15,0,매화동,246-12,road_match
15,0,매화동,247-10,road_match
15,0,매화동,247-11,road_match
15,0,매화동,247-15,road_match
15,0,매화동,247-16,road_match
15,0,매화동,247-17,road_match
15,0,매화동,247-19,road_match
15,0,매화동,247-20,road_match
2,0,매화동,248-6,road_match
15,0,매화동,249-8,road_match
15,0,매화동,250-29,road_match
15,0,매화동,251-7,road_match
19,0,매화동,252-11,road_match
15,0,매화동,253-13,road_match
15,0,매화동,253-14,road_match
15,0,매화동,253-15,road_match
15,0,매화동,253-16,road_match
15,0,매화동,253-17,road_match
15,0,매화동,253-18,road_match
15,0,매화동,258-1,road_match
19,0,매화동,261-6,road_match
15,0,매화동,261-7,road_split
19,0,매화동,261-7,road_split
17,0,매화동,262-2,road_match
10,0,매화동,262-3,road_split
10,0,매화동,263-26,road_split
17,0,매화동,263-26,road_split
10,0,매화동,263-27,road_split
10,0,매화동,263-28,road_split
17,0,매화동,263-28,road_split
17,0,매화동,263-29,road_split
17,0,매화동,263-33,road_match
17,0,매화동,264-4,road_match
17,0,매화동,264-6,road_match
17,0,매화동,264-7,road_match
17,0,매화동,264-9,road_match
17,0,매화동,265-15,road_match
17,0,매화동,265-20,road_split
17,0,매화동,265-21,road_match
20,0,매화동,265-22,road_match
20,0,매화동,276-3,road_match
20,0,매화동,276-6,road_match
20,0,매화동,289-2,road_match
20,0,매화동,289-3,road_match
20,0,매화동,290-1,road_match
15,0,매화동,293-4,road_match
15,0,매화동,293-7,road_match
23,0,매화동,309-2,road_match
23,0,매화동,310,road_match
23,0,매화동,313,road_split
11,0,매화동,313,road_split
23,0,매화동,313-2,road_match
11,0,매화동,314,road_match
11,0,매화동,314-10,road_match
11,0,매화동,314-11,road_match
11,0,매화동,314-12,road_match
23,0,매화동,314-13,road_split
11,0,매화동,314-13,road_split
23,0,매화동,315,road_split
11,0,매화동,315,road_split
2,0,매화동,326-4,road_match
2,0,매화동,327-3,road_match
2,0,매화동,330-6,road_match
2,0,매화동,330-8,road_match
2,0,매화동,330-9,road_match
2,0,매화동,330-10,road_match
2,0,매화동,331-2,road_match
2,0,매화동,332-8,road_match
2,0,매화동,332-12,road_match
1,0,매화동,332-13,road_match
1,0,매화동,338-10,road_match
1,0,매화동,338-12,road_match
1,0,매화동,338-14,road_match
11,0,매화동,341-2,road_match
11,0,매화동,342-3,road_match
23,0,매화동,344-2,road_match
1,0,매화동,357-2,road_match
1,0,매화동,357-4,road_match
14,0,매화동,360-2,road_match
18,0,매화동,360-3,road_split
8,0,매화동,360-3,road_split
18,0,매화동,360-5,road_match
18,0,매화동,360-6,road_match
18,0,매화동,361-1,road_split
1,0,매화동,361-1,road_split
14,0,매화동,361-1,road_split
18,0,매화동,361-4,road_split
1,0,매화동,361-4,road_split
18,0,매화동,361-9,road_match
18,0,매화동,361-10,road_match
1,0,매화동,362-8,road_split
18,0,매화동,362-8,road_split
18,0,매화동,364-25,road_match
18,0,매화동,364-26,road_match
16,0,매화동,367-1,road_match
18,0,매화동,367-2,road_split
16,0,매화동,367-2,road_split
1,0,매화동,368-11,road_match
8,0,매화동,368-21,road_split
1,0,매화동,368-21,road_split
8,0,매화동,368-65,road_match
8,0,매화동,368-71,road_match
18,0,매화동,368-72,road_match
13,0,매화동,368-74,road_split
18,0,매화동,369-4,road_match
18,0,매화동,379-4,road_match
23,0,매화동,453-6,road_match
3,0,매화동,산2-12,road_match
5,0,매화동,861-17,road_match
5,0,매화동,861-16,road_match
5,0,매화동,861-15,road_match
3,0,매화동,855-1,road_match
3,0,매화동,848-4,road_match
23,0,매화동,823-40,road_match
23,0,매화동,823-39,road_match
23,0,매화동,823-38,road_match
23,0,매화동,823-31,road_match
23,0,매화동,823-30,road_match
23,0,매화동,823-29,road_match
23,0,매화동,823-28,road_match
23,0,매화동,823-26,road_match
1,0,매화동,823-21,road_match
1,0,매화동,823-20,road_split
9,0,매화동,823-17,road_match
23,0,매화동,823-13,road_match
23,0,매화동,823-12,road_match
18,0,매화동,823-6,road_split
1,0,매화동,823-6,road_split
23,0,매화동,823-6,road_split
11,0,매화동,823-6,road_split
2,0,매화동,823-6,road_split
15,0,매화동,823-6,road_split
20,0,매화동,823-6,road_split
12,0,매화동,823-6,road_split
13,0,매화동,823-6,road_split
19,0,매화동,823-6,road_split
9,0,매화동,823-6,road_split
10,0,매화동,823-6,road_split
17,0,매화동,823-6,road_split
3,0,매화동,823-6,road_split
3,0,매화동,822-15,road_match
3,0,매화동,822-13,road_match
3,0,매화동,822,road_match
4,0,도창동,520-2,road_match
21,0,도창동,110-5,road_match
5,0,도창동,88-3,road_match
5,0,도창동,79-12,road_match
5,0,도창동,79-7,road_split
21,0,도창동,72-4,road_split
21,0,도창동,72-3,road_match
21,0,도창동,70-3,road_match
21,0,도창동,70-2,road_match
21,0,도창동,67-4,road_match
21,0,도창동,67-3,road_match
21,0,도창동,66,road_match
21,0,도창동,64-4,road_match
4,0,도창동,산73-1,road_match
5,0,도창동,산73-3,road_match
4,0,도창동,114-13,road_match
4,0,도창동,114-15,road_match
4,0,도창동,114-19,road_match
5,0,도창동,114-21,road_match
4,0,도창동,127-27,road_match
4,0,도창동,131-2,road_match
4,0,도창동,141-14,road_match
4,0,도창동,142-8,road_match
4,0,도창동,143-1,road_match
4,0,도창동,143-10,road_match
4,0,도창동,143-11,road_match
4,0,도창동,144-2,road_match
4,0,도창동,144-51,road_match
4,0,도창동,144-55,road_match
4,0,도창동,144-61,road_match
4,0,도창동,145-2,road_match
4,0,도창동,145-5,road_match
4,0,도창동,145-11,road_match
4,0,도창동,183-2,road_match
4,0,도창동,183-3,road_match
4,0,도창동,188-5,road_match
4,0,도창동,190-2,road_match
4,0,도창동,190-3,road_match
4,0,도창동,209-13,road_match
4,0,도창동,211-3,road_match
4,0,도창동,223-2,road_match
4,0,도창동,227-4,road_match
5,0,도창동,289-4,road_match
5,0,도창동,314-2,road_match
5,0,도창동,315-3,road_match
5,0,도창동,318-2,road_match
5,0,도창동,360-4,road_match
5,0,도창동,371-1,road_match
5,0,도창동,371-3,road_match
5,0,도창동,372-3,road_match
5,0,도창동,372-5,road_match
5,0,도창동,372-7,road_match
5,0,도창동,373-4,road_match
5,0,도창동,374-3,road_match
5,0,도창동,376-1,road_match
5,0,도창동,378-1,road_match
5,0,도창동,378-4,road_match
5,0,도창동,380-7,road_match
5,0,도창동,384-3,road_match
5,0,도창동,387-3,road_match
5,0,도창동,387-4,road_match
5,0,도창동,391,road_match
5,0,도창동,393-19,road_match
5,0,도창동,405-5,road_match
5,0,도창동,409-3,road_match
5,0,도창동,412-3,road_match
5,0,도창동,413-8,road_match
5,0,도창동,413-9,road_match
5,0,도창동,494,road_split
21,0,도창동,494,road_split
4,0,도창동,494-4,road_match
5,0,도창동,494-8,road_match
21,0,도창동,494-22,road_split
5,0,도창동,494-22,road_split
5,0,도창동,494-31,road_match
4,0,도창동,494-39,road_match
4,0,도창동,497,road_match
7,0,금이동,15-2,road_match
7,0,금이동,19-4,road_match
7,0,금이동,37-7,road_match
7,0,금이동,37-8,road_match
7,0,금이동,42-13,road_match
7,0,금이동,56-2,road_match
7,0,금이동,59-3,road_match
7,0,금이동,78-3,road_match
7,0,금이동,78-7,road_match
7,0,금이동,78-8,road_match
7,0,금이동,137-9,road_match
7,0,금이동,140-1,road_match
6,0,금이동,146-5,road_match
6,0,금이동,146-10,road_match
6,0,금이동,146-11,road_match
6,0,금이동,148-7,road_match
6,0,금이동,148-8,road_match
6,0,금이동,193-7,road_match
6,0,금이동,193-8,road_match
6,0,금이동,193-9,road_match
6,0,금이동,219-2,road_match
6,0,금이동,219-3,road_match
6,0,금이동,219-4,road_match
6,0,금이동,219-5,road_match
6,0,금이동,263-2,road_match
6,0,금이동,267-2,road_match
6,0,금이동,268-2,road_match
6,0,금이동,283-2,road_match
6,0,금이동,285-5,road_match
6,0,금이동,288-14,road_match
6,0,금이동,288-19,road_match
6,0,금이동,303-2,road_match
6,0,금이동,303-3,road_match
6,0,금이동,303-5,road_match
6,0,금이동,315-5,road_match
6,0,금이동,315-6,road_match
6,0,금이동,315-8,road_match
6,0,금이동,316-3,road_match
6,0,금이동,316-4,road_match
6,0,금이동,316-5,road_match
6,0,금이동,316-6,road_match
6,0,금이동,316-9,road_match
6,0,금이동,318-3,road_match
6,0,금이동,319-3,road_match
6,0,금이동,327-2,road_match
6,0,금이동,327-3,road_match
6,0,금이동,355-7,road_match
6,0,금이동,365-3,road_match
7,0,금이동,산143-4,road_match
6,0,금이동,산143-3,road_match
7,0,금이동,산120-1,road_match
6,0,금이동,산39-3,road_match
7,0,금이동,산38-5,road_match
7,0,금이동,산37-5,road_match
7,0,금이동,454-6,road_match
6,0,금이동,산9-5,road_match
7,0,금이동,산2-6,road_match
4,0,금이동,산1-2,road_match
7,0,금이동,721,road_match
6,0,금이동,719-1,road_match
6,0,금이동,719,road_match
4,0,금이동,718,road_split
7,0,금이동,718,road_split
7,0,금이동,714,road_split
6,0,금이동,714,road_split
6,0,금이동,712,road_match
6,0,금이동,711,road_match
7,0,금이동,710,road_match
7,0,금이동,709,road_match
7,0,금이동,708,road_match
7,0,금이동,707-4,road_match
7,0,금이동,707-3,road_match
7,0,금이동,707-2,road_match
7,0,금이동,707-1,road_match
7,0,금이동,706,road_match
7,0,금이동,704-15,road_match
7,0,금이동,704-14,road_match
7,0,금이동,704-12,road_match
6,0,금이동,704,road_match
7,0,금이동,702,road_match
6,0,금이동,670-1,road_match
6,0,금이동,601-6,road_match
6,0,금이동,599-1,road_match
6,0,금이동,595-3,road_match
6,0,금이동,577-1,road_match
