통,반,법정동,지번
4,1,거모동,195
4,1,거모동,196
4,1,거모동,197
4,1,거모동,198
4,1,거모동,202
4,1,거모동,203
4,1,거모동,204
4,1,거모동,205
4,1,거모동,206
4,1,거모동,207
4,1,거모동,208
4,1,거모동,209
4,1,거모동,210
4,1,거모동,211
4,1,거모동,212
4,1,거모동,213
4,1,거모동,218
4,1,거모동,219
4,1,거모동,239
4,1,거모동,243
4,1,거모동,244
4,1,거모동,246
4,1,거모동,산79
4,2,거모동,251
4,2,거모동,254
4,2,거모동,259
4,2,거모동,260
4,2,거모동,261
4,2,거모동,262
4,2,거모동,265
4,2,거모동,266
4,2,거모동,267
4,2,거모동,272
4,2,거모동,274
4,3,거모동,281
4,3,거모동,295
4,3,거모동,299
4,3,거모동,301
4,3,거모동,302
4,3,거모동,303
4,3,거모동,304
4,3,거모동,305
4,3,거모동,306
4,3,거모동,307
4,3,거모동,308
4,3,거모동,309
4,3,거모동,310
4,3,거모동,311
4,3,거모동,312
4,3,거모동,313
4,3,거모동,317
4,3,거모동,318
4,3,거모동,319
4,3,거모동,321
4,3,거모동,332
4,3,거모동,334
4,3,거모동,338
4,3,거모동,339
4,3,거모동,667
4,3,거모동,668
4,3,거모동,672
4,3,거모동,674
4,3,거모동,675
4,3,거모동,676
4,3,거모동,677
4,3,거모동,680
4,3,거모동,681
4,3,거모동,684
4,3,거모동,688
4,3,거모동,689
4,3,거모동,690
4,3,거모동,691
4,3,거모동,693
4,4,거모동,694
4,4,거모동,695
4,4,거모동,702
4,4,거모동,704
4,4,거모동,705
5,4,거모동,1760-10
6,1,군자동,372
6,1,군자동,374
6,1,군자동,375
6,1,군자동,378
6,1,군자동,381
6,1,군자동,383
6,1,군자동,384
6,1,군자동,385
6,1,군자동,386
6,1,군자동,392
6,1,군자동,405
6,2,군자동,292
6,2,군자동,295
6,2,군자동,297
6,2,군자동,301
6,2,군자동,305
6,2,군자동,307
6,2,군자동,309
6,2,군자동,314
6,2,군자동,317
6,2,군자동,326
6,2,군자동,340
6,2,군자동,344
6,2,군자동,346
6,2,군자동,347
6,2,군자동,348
6,2,군자동,349
6,2,군자동,355
6,2,군자동,357
6,2,군자동,358
6,2,군자동,362
6,3,군자동,420
6,3,군자동,429
6,3,군자동,435
6,3,군자동,447
6,3,군자동,451
6,3,군자동,454
6,3,군자동,461
6,3,군자동,469
6,3,군자동,476
6,3,군자동,480
6,3,군자동,481
6,3,군자동,482
6,3,군자동,483
6,3,군자동,485
6,3,군자동,490
6,3,군자동,492
6,3,군자동,493
6,3,군자동,496
6,3,군자동,498
6,3,군자동,500
6,3,군자동,501
6,3,군자동,506
6,3,군자동,509
6,3,군자동,514
6,3,군자동,525
6,3,군자동,527
6,3,군자동,528
6,4,군자동,534
6,4,군자동,535
6,4,군자동,536
6,4,군자동,537
6,4,군자동,538
6,4,군자동,539
6,4,군자동,553
6,4,군자동,554
6,4,군자동,555
6,4,군자동,556
6,4,군자동,558
6,4,군자동,561
6,4,군자동,563
6,4,군자동,564
6,4,군자동,566
6,4,군자동,568
6,4,군자동,569
6,4,군자동,570
6,4,군자동,579
6,4,군자동,580
6,4,군자동,583
6,4,군자동,586
6,4,군자동,587
6,4,군자동,596
6,4,군자동,599
6,4,군자동,605
6,4,군자동,618
6,4,군자동,619
6,4,군자동,620
6,4,군자동,621
6,4,군자동,622
6,4,군자동,623
6,4,군자동,625
6,4,군자동,629
6,4,군자동,630
6,4,군자동,632
6,4,군자동,633
6,4,군자동,634
6,4,군자동,635
6,4,군자동,638
6,4,군자동,639
6,4,군자동,640
6,4,군자동,641
6,4,군자동,643
6,4,군자동,644
6,4,군자동,645
6,4,군자동,649
6,4,군자동,653
6,4,군자동,654
6,4,군자동,659
6,4,군자동,662
6,4,군자동,671
6,4,군자동,675
6,4,군자동,677
6,4,군자동,678
6,4,군자동,682
6,4,군자동,683
6,4,군자동,684
6,4,군자동,686
6,4,군자동,687
6,4,군자동,688
6,4,군자동,689
6,4,군자동,690
6,4,군자동,691
6,4,군자동,692
6,4,군자동,693
6,4,군자동,701
6,4,군자동,706
6,4,군자동,710
6,4,군자동,711
6,4,군자동,712
6,4,군자동,713
6,4,군자동,714
6,4,군자동,715
6,4,군자동,716
6,4,군자동,717
6,4,군자동,726
6,4,군자동,729
6,4,군자동,730
6,4,군자동,731
6,4,군자동,738
6,4,군자동,742
6,4,군자동,743
8,2,거모동,1719-7
10,3,거모동,1318
10,3,거모동,1319
10,3,거모동,1320
10,3,거모동,1321
10,3,거모동,1322
10,3,거모동,1323
10,3,거모동,1324
10,3,거모동,1325
10,3,거모동,1327
10,3,거모동,1328
10,3,거모동,1330
10,3,거모동,1331
10,3,거모동,1332
10,3,거모동,1333
20,1,거모동,1763-2
20,1,거모동,1763-6
20,1,거모동,1763-7
20,1,거모동,1763-8
25,2,거모동,1771-8
25,2,거모동,1771-9
25,2,거모동,1771-10
25,2,거모동,1771-11
25,2,거모동,1771-12
25,2,거모동,1670-3
25,2,거모동,1670-4
25,2,거모동,1670-5
25,2,거모동,1670-6
25,2,거모동,1670-7
25,2,거모동,1670-8
25,2,거모동,1670-9
25,2,거모동,1670-10
26,3,거모동,1749-1
26,3,거모동,1749-10
28,2,거모동,1730-11
29,3,거모동,1724-2
30,1,거모동,1544
30,1,거모동,1545
30,1,거모동,1547
30,1,거모동,1552
30,1,거모동,1553
30,1,거모동,1554
30,1,거모동,1555
30,1,거모동,1556
30,1,거모동,1557
30,1,거모동,1558
30,1,거모동,1559
30,1,거모동,1560
30,1,거모동,1561
30,1,거모동,1562
30,1,거모동,1563
30,1,거모동,1564
30,1,거모동,1565
30,1,거모동,1566
30,1,거모동,1567
30,1,거모동,1568
30,1,거모동,1569
30,1,거모동,1570
30,1,거모동,1571
30,1,거모동,1572
30,1,거모동,1573
30,1,거모동,1574
30,1,거모동,1575
30,1,거모동,1576
30,1,거모동,1577
30,1,거모동,1578
30,1,거모동,1579
30,1,거모동,1580
30,1,거모동,1581
30,1,거모동,1582
30,1,거모동,1583
30,1,거모동,1597
30,1,거모동,1598
30,1,거모동,1599
30,1,거모동,1600
30,1,거모동,1601
30,1,거모동,1603
30,1,거모동,1604
30,1,거모동,1605
30,1,거모동,1606
30,1,거모동,1607
30,1,거모동,1608
30,1,거모동,1609
30,1,거모동,1610
30,1,거모동,1614
30,1,거모동,1616
30,1,거모동,1617
30,1,거모동,1618
30,1,거모동,1619
30,1,거모동,1620
30,1,거모동,1621
30,1,거모동,1625
30,1,거모동,1627
30,1,거모동,1628
30,1,거모동,1629
30,1,거모동,1630
30,1,거모동,1632
30,1,거모동,1633
30,1,거모동,1634
30,1,거모동,1635
30,1,거모동,1636
30,1,거모동,1637
30,1,거모동,1638
30,1,거모동,1641
30,1,거모동,1642
30,1,거모동,1643
30,1,거모동,1644
30,1,거모동,1645
30,1,거모동,1646
30,1,거모동,1647
30,1,거모동,1648
30,1,거모동,1649
30,1,거모동,1650
30,1,거모동,1651
30,1,거모동,1652
30,1,거모동,1653
30,1,거모동,1654
30,1,거모동,1655
30,1,거모동,1656
30,1,거모동,1657
30,3,거모동,1771-8
