행정동,통,반,관할구역
정왕2동,11,3,정왕동 1394(아주아파트 101동 1201호～2012호)
정왕2동,11,4,정왕동 1394(아주아파트 102동)
정왕2동,11,5,정왕동 1394(아주아파트 103동 101호～2504호)
정왕2동,11,6,정왕동 1394(아주아파트 103동 105호～2508호)
정왕2동,12,1,정왕동 1394-2(영남아파트 401동)
정왕2동,12,2,정왕동 1394-2(영남아파트 402동)
정왕2동,12,3,정왕동 1394-2(영남아파트 403동)
정왕2동,12,4,정왕동 1394-2(영남아파트 404동)
정왕2동,12,5,"정왕동 1394-2(영남아파트 405동, 상가)"
정왕2동,12,6,정왕동 1394-2(영남아파트 406동)
정왕2동,12,7,정왕동 1394-2(영남아파트 407동)
정왕2동,12,8,정왕동 1394-2(영남아파트 408동)
정왕2동,12,9,정왕동 1394-2(영남아파트 409동)
정왕2동,12,10,정왕동 1394-2(영남아파트 410동)
정왕2동,13,1,정왕동 1868(주공아파트 201동)
정왕2동,13,2,정왕동 1868(주공아파트 202동)
정왕2동,13,3,정왕동 1868(주공아파트 203동)
정왕2동,13,4,정왕동 1868(주공아파트 204동)
정왕2동,13,5,정왕동 1868(주공아파트 213동)
정왕2동,13,6,정왕동 1868(주공아파트 214동)
정왕2동,13,7,정왕동 1868(주공아파트 215동)
정왕2동,13,8,정왕동 1868(주공아파트 216동)
정왕2동,13,9,정왕동 1868(주공아파트 217동)
정왕2동,13,10,정왕동 1868(주공아파트 218동)
정왕2동,13,11,정왕동 1868(주공아파트 219동)
정왕2동,14,1,정왕동 1868(주공아파트 205동)
정왕2동,14,2,정왕동 1868(주공아파트 206동)
정왕2동,14,3,정왕동 1868(주공아파트 207동)
정왕2동,14,4,정왕동 1868(주공아파트 208동)
정왕2동,14,5,정왕동 1868(주공아파트 209동)
정왕2동,14,6,정왕동 1868(주공아파트 210동)
정왕2동,14,7,정왕동 1868(주공아파트 211동)
정왕2동,14,8,정왕동 1868(주공아파트 212동)
정왕2동,15,1,정왕동 1870-1(신우아파트 101동)
정왕2동,15,2,정왕동 1870-1(신우아파트 102동)
정왕2동,15,3,정왕동 1870-1(신우아파트 103동)
정왕2동,15,4,정왕동 1870-1(신우아파트 104동)
정왕2동,15,5,정왕동 1870-1(신우아파트 105동)
정왕2동,15,6,정왕동 1870-1(신우아파트 106동)
정왕2동,16,1,정왕동 1870-1(영화아파트 101동)
정왕2동,16,2,정왕동 1870-1(영화아파트 102동)
정왕2동,16,3,정왕동 1870-1(영화아파트 103동)
정왕2동,16,4,정왕동 1870-1(영화아파트 104동)
정왕2동,16,5,정왕동 1870-1(영화아파트 105동)
정왕2동,17,1,정왕동 1843(주공아파트 401동)
정왕2동,17,2,정왕동 1843(주공아파트 402동)
정왕2동,17,3,정왕동 1843(주공아파트 403동)
정왕2동,17,4,정왕동 1843(주공아파트 404동)
정왕2동,17,5,정왕동 1843(주공아파트 405동)
정왕2동,17,6,정왕동 1843(주공아파트 406동)
정왕2동,18,1,정왕동 1843(주공아파트 407동)
정왕2동,18,2,정왕동 1843(주공아파트 408동)
정왕2동,18,3,정왕동 1843(주공아파트 409동)
정왕2동,18,4,정왕동 1843(주공아파트 410동)
정왕2동,18,5,정왕동 1843(주공아파트 411동)
정왕2동,18,6,정왕동 1843(주공아파트 412동)
정왕2동,18,7,정왕동 1843(주공아파트 413동)
정왕2동,18,8,정왕동 1843(주공아파트 414동)
정왕2동,18,9,정왕동 1843(주공아파트 415동)
정왕2동,19,1,정왕동 1869(주공아파트 301동)
정왕2동,19,2,정왕동 1869(주공아파트 302동)
정왕2동,19,3,정왕동 1869(주공아파트 303동)
정왕2동,19,4,정왕동 1869(주공아파트 304동)
정왕2동,19,5,정왕동 1869(주공아파트 305동)
정왕2동,19,6,정왕동 1869(주공아파트 306동)
정왕2동,19,7,정왕동 1869(주공아파트 307동)
정왕2동,19,8,정왕동 1869(주공아파트 308동)
정왕2동,19,9,정왕동 1869(주공아파트 309동)
정왕2동,19,10,정왕동 1869(주공아파트 310동)
정왕2동,19,11,정왕동 1869(주공아파트 311동)
정왕2동,20,1,정왕동 1869(주공아파트 312동)
정왕2동,20,2,정왕동 1869(주공아파트 313동)
정왕2동,20,3,정왕동 1869(주공아파트 314동)
정왕2동,20,4,정왕동 1869(주공아파트 315동)
정왕2동,20,5,정왕동 1869(주공아파트 316동)
정왕2동,20,6,정왕동 1869(주공아파트 317동)
정왕2동,20,7,정왕동 1869(주공아파트 318동)
정왕2동,21,1,정왕동 1871-1(건영3차아파트 301동)
정왕2동,21,2,정왕동 1871-1(건영3차아파트 302동)
정왕2동,21,3,정왕동 1871-1(건영3차아파트 303동)
정왕2동,21,4,정왕동 1871-1(건영3차아파트 304동)
정왕2동,21,5,정왕동 1871-1(건영3차아파트 305동)
정왕2동,21,6,정왕동 1871-1(건영3차아파트 306동)
정왕2동,21,7,정왕동 1871-1(건영3차아파트 307동)
정왕2동,22,1,정왕동 1871-5(건영4차아파트 101동)
정왕2동,22,2,정왕동 1871-5(건영4차아파트 102동)
정왕2동,22,3,정왕동 1871-5(건영4차아파트 103동)
정왕2동,22,4,정왕동 1871-5(건영4차아파트 104동)
정왕2동,22,5,정왕동 1871-5(건영4차아파트 104동)
정왕2동,22,6,정왕동 1871-5(건영4차아파트 106동)
정왕2동,23,1,정왕동 1844(주공아파트 501동)
정왕2동,23,2,정왕동 1844(주공아파트 502동)
정왕2동,23,3,정왕동 1844(주공아파트 503동)
정왕2동,23,4,정왕동 1844(주공아파트 504동)
정왕2동,23,5,정왕동 1844(주공아파트 505동)
정왕2동,23,6,정왕동 1844(주공아파트 506동)
정왕2동,23,7,정왕동 1844(주공아파트 507동)
정왕2동,23,8,정왕동 1844(주공아파트 508동)
정왕2동,23,9,정왕동 1844(주공아파트 509동)
정왕2동,24,1,정왕동 1844(주공아파트 510동)
정왕2동,24,2,정왕동 1844(주공아파트 511동)
정왕2동,24,3,정왕동 1844(주공아파트 512동)
정왕2동,24,4,정왕동 1844(주공아파트 513동)
정왕2동,24,5,정왕동 1844(주공아파트 514동)
정왕2동,24,6,정왕동 1844(주공아파트 515동)
정왕2동,24,7,정왕동 1844(주공아파트 516동)
정왕2동,24,8,정왕동 1844(주공아파트 517동)
정왕2동,25,1,정왕동 1850(요진아파트 101동)
정왕2동,25,2,정왕동 1850(요진아파트 102동)
정왕2동,25,3,정왕동 1850(요진아파트 103동)
정왕2동,25,4,정왕동 1850(요진아파트 104동)
정왕2동,25,5,정왕동 1850(요진아파트 105동)
정왕2동,25,6,정왕동 1850(요진아파트 106동)
정왕2동,25,7,정왕동 1850(요진아파트 107동)
정왕2동,25,8,정왕동 1850(요진아파트 108동)
정왕2동,25,9,정왕동 1850(요진아파트 109동)
정왕2동,25,10,정왕동 1850(요진아파트 110동)
정왕2동,25,11,정왕동 1850(요진아파트 111동)
정왕2동,25,12,정왕동 1850(요진아파트 112동)
정왕2동,25,13,정왕동 1850(요진아파트 113동)
정왕2동,25,14,정왕동 1850(요진아파트 114동)
정왕2동,25,15,정왕동 1850(요진아파트 115동)
정왕2동,26,1,정왕동 1850(요진아파트 116동)
정왕2동,26,2,정왕동 1850(요진아파트 117동)
정왕2동,26,3,정왕동 1850(요진아파트 118동)
정왕2동,26,4,정왕동 1850(요진아파트 119동)
정왕2동,26,5,정왕동 1850(요진아파트 120동)
정왕2동,26,6,정왕동 1850(요진아파트 121동)
정왕2동,26,7,정왕동 1850(요진아파트 122동)
정왕2동,27,1,정왕동 1849-6(세종아파트 301동)
정왕2동,27,2,정왕동 1849-6(세종아파트 302동)
정왕2동,27,3,정왕동 1849-6(세종아파트 303동)
정왕2동,27,4,정왕동 1849-6(세종아파트 304동)
정왕2동,27,5,정왕동 1849-6(세종아파트 305동)
정왕2동,27,6,정왕동 1849-6(세종아파트 306동)
정왕2동,27,7,정왕동 1849-6(세종아파트 307동)
정왕2동,27,8,정왕동 1849-6(세종아파트 308동)
정왕2동,27,9,정왕동 1849-6(세종아파트 309동)
정왕2동,28,1,정왕동 1846(계룡아파트 101동)
정왕2동,28,2,정왕동 1846(계룡아파트 102동)
정왕2동,28,3,정왕동 1846(계룡아파트 103동)
정왕2동,28,4,정왕동 1846(계룡아파트 104동)
정왕2동,28,5,정왕동 1846(계룡아파트 105동)
정왕2동,28,6,정왕동 1846(계룡아파트 106동)
정왕2동,28,7,정왕동 1846(계룡아파트 107동)
정왕2동,28,8,정왕동 1726-1～5
정왕2동,28,9,"정왕동 1727-1～5, 1728-1～11"
정왕2동,28,10,"정왕동 1728-12～20, 1729-1～5"
정왕2동,29,1,"정왕동 1730-1～7, 1731-1～11"
정왕2동,29,2,"정왕동 1731-12～21, 1732-1～7"
정왕2동,29,3,정왕동 1733-1～3
정왕2동,29,4,정왕동 1733-4～5
정왕2동,30,1,정왕동 1846(계룡아파트 108동)
정왕2동,30,2,정왕동 1846(계룡아파트 109동)
정왕2동,30,3,정왕동 1846(계룡아파트 110동)
정왕2동,30,4,정왕동 1846(계룡아파트 111동)
정왕2동,30,5,정왕동 1846(계룡아파트 112동)
정왕2동,30,6,정왕동 1846(계룡아파트 113동)
정왕2동,30,7,정왕동 1846(계룡아파트 114동)
정왕2동,30,8,정왕동 1846(계룡아파트 115동)
정왕2동,30,9,정왕동 1846(계룡아파트 116동)
정왕2동,30,10,정왕동 1846(계룡아파트 117동)
정왕2동,30,11,정왕동 1846(계룡아파트 118동)
정왕2동,30,12,정왕동 1846(계룡아파트 119동)
정왕2동,30,13,정왕동 1846(계룡아파트 120동)
정왕2동,30,14,정왕동 1846(계룡아파트 121동)
정왕2동,31,1,정왕동 1851(대림아파트 7201동)
정왕2동,31,2,정왕동 1851(대림아파트 7202동)
정왕2동,31,3,정왕동 1851(대림아파트 7203동)
정왕2동,31,4,정왕동 1851(대림아파트 7204동)
정왕2동,31,5,정왕동 1851(대림아파트 7205동)
정왕2동,31,6,정왕동 1851(대림아파트 7214동)
정왕2동,31,7,정왕동 1851(대림아파트 7215동)
정왕2동,31,8,"정왕동 1851(대림아파트 7216동, 상가))"
정왕2동,31,9,정왕동 1851(대림아파트 7217동)
정왕2동,32,1,정왕동 1851(대림아파트 7206동)
정왕2동,32,2,정왕동 1851(대림아파트 7207동)
정왕2동,32,3,정왕동 1851(대림아파트 7208동)
정왕2동,32,4,정왕동 1851(대림아파트 7209동)
정왕2동,32,5,정왕동 1851(대림아파트 7210동)
정왕2동,32,6,정왕동 1851(대림아파트 7211동)
정왕2동,32,7,정왕동 1851(대림아파트 7212동)
정왕2동,32,8,정왕동 1851(대림아파트 7213동)
정왕2동,33,1,정왕동 1848-4(진로아파트 101동)
정왕2동,33,2,정왕동 1848-4(진로아파트 102동)
정왕2동,33,3,정왕동 1848-4(진로아파트 103동)
정왕2동,33,4,정왕동 1848-4(진로아파트 104동)
정왕2동,33,5,정왕동 1848-4(진로아파트 105동)
정왕2동,33,6,정왕동 1848-4(진로아파트 106동)
정왕2동,33,7,정왕동 1848-4(진로아파트 107동)
정왕2동,33,8,정왕동 1848-4(진로아파트 108동)
정왕2동,33,9,정왕동 1848-4(진로아파트 109동)
정왕2동,34,1,정왕동 1847(청솔아파트 101동)
정왕2동,34,2,정왕동 1847(청솔아파트 102동)
정왕2동,34,3,정왕동 1847(청솔아파트 103동)
정왕2동,34,4,정왕동 1847(청솔아파트 104동)
정왕2동,34,5,정왕동 1847(청솔아파트 105동)
정왕2동,34,6,정왕동 1847(청솔아파트 106동)
정왕2동,35,1,정왕동 1847(청솔아파트 107동)
정왕2동,35,2,정왕동 1847(청솔아파트 108동)
정왕2동,35,3,정왕동 1847(청솔아파트 109동)
정왕2동,35,4,정왕동 1847(청솔아파트 110동)
정왕2동,35,5,정왕동 1847(청솔아파트 111동)
정왕2동,35,6,정왕동 1847(청솔아파트 112동)
정왕2동,36,1,정왕동 2305-1∼13
정왕2동,36,2,정왕동 2305-14∼21
정왕2동,36,3,정왕동 2305-29∼38
정왕2동,36,4,정왕동 2305-22∼28
정왕2동,36,5,정왕동 2305-39∼43
정왕2동,37,1,정왕동 스마트허브 2가~2다
정왕2동,37,2,정왕동 스마트허브 2라~2바
