통,반,_dong,_jib,_fill
25,0,정왕동,2346,road_match
25,0,정왕동,2362,road_match
25,0,정왕동,2362-2,road_match
25,0,정왕동,2371,road_match
25,0,정왕동,2372,road_match
25,0,정왕동,2373,road_match
25,0,정왕동,산12-1,road_match
25,0,정왕동,산12-3,road_match
25,0,정왕동,산40-1,road_match
25,0,정왕동,산42-4,road_match
25,0,정왕동,산69-14,road_match
25,0,정왕동,산72-1,road_match
25,0,정왕동,산72-10,road_match
25,0,정왕동,산72-12,road_match
25,0,정왕동,산119-46,road_match
25,0,정왕동,산119-47,road_match
25,0,정왕동,산119-51,road_match
25,0,정왕동,산119-53,road_match
25,0,정왕동,산134-7,road_match
25,0,정왕동,산134-8,road_match
25,0,정왕동,산140-23,road_match
25,0,정왕동,산141-3,road_match
25,0,정왕동,산141-6,road_match
20,0,정왕동,1724,road_match
25,0,정왕동,1723-1,road_match
20,0,정왕동,1717,road_match
20,0,정왕동,1716,road_match
20,0,정왕동,1715,road_match
20,0,정왕동,1714,road_match
20,0,정왕동,1712,road_match
20,0,정왕동,1711,road_match
20,0,정왕동,1710,road_match
20,0,정왕동,1709,road_match
25,0,정왕동,1708-2,road_split
20,0,정왕동,1708-2,road_split
20,0,정왕동,1708-1,road_match
20,0,정왕동,1708,road_match
20,0,정왕동,1707-3,road_match
20,0,정왕동,1707-2,road_match
20,0,정왕동,1707,road_match
25,0,정왕동,1675,road_match
25,0,정왕동,1635,road_match
25,0,정왕동,1634,road_match
25,0,정왕동,1633,road_match
25,0,정왕동,1632,road_match
20,0,정왕동,1393-3,road_match
20,0,정왕동,1393-2,road_match
20,0,정왕동,1393-1,road_match
20,0,정왕동,1393,road_match
20,0,정왕동,1349-2,road_match
20,0,정왕동,1349-1,road_match
20,0,정왕동,1349,road_match
20,0,정왕동,1348,road_match
20,0,정왕동,1347,road_match
20,0,정왕동,1346-2,road_match
20,0,정왕동,1346-1,road_match
20,0,정왕동,1346,road_match
20,0,정왕동,1345,road_match
20,0,정왕동,1344,road_match
20,0,정왕동,1343,road_match
20,0,정왕동,1342,road_match
20,0,정왕동,1341,road_match
20,0,정왕동,1340,road_split
19,0,정왕동,1340,road_split
20,0,정왕동,1339,road_match
25,0,정왕동,1223,road_match
25,0,정왕동,1222,road_match
25,0,정왕동,1220,road_match
25,0,정왕동,1160-5,road_match
25,0,정왕동,1160-2,road_match
25,0,정왕동,1160-1,road_match
25,0,정왕동,1160,road_match
25,0,정왕동,1146,road_match
25,0,정왕동,853-3,road_match
25,0,정왕동,844-7,road_match
25,0,정왕동,832-1,road_match
25,0,정왕동,827-3,road_match
25,0,정왕동,824-7,road_match
25,0,정왕동,824-6,road_match
25,0,정왕동,823-2,road_match
25,0,정왕동,821-11,road_match
25,0,정왕동,821-9,road_match
25,0,정왕동,820-2,road_match
25,0,정왕동,819-35,road_match
25,0,정왕동,819-22,road_match
25,0,정왕동,819-21,road_match
25,0,정왕동,819-12,road_match
25,0,정왕동,819-3,road_match
25,0,정왕동,819-1,road_match
25,0,정왕동,818-5,road_match
25,0,정왕동,818-4,road_match
25,0,정왕동,817-7,road_match
25,0,정왕동,816-1,road_match
25,0,정왕동,815-10,road_match
25,0,정왕동,815-3,road_match
25,0,정왕동,792-13,road_match
25,0,정왕동,791-17,road_match
25,0,정왕동,791-6,road_match
25,0,정왕동,785-5,road_match
25,0,정왕동,785-4,road_match
25,0,정왕동,782-8,road_match
25,0,정왕동,782-5,road_match
25,0,정왕동,779-2,road_match
25,0,정왕동,776-27,road_match
25,0,정왕동,776-26,road_match
25,0,정왕동,776-25,road_match
25,0,정왕동,776-16,road_match
25,0,정왕동,776-11,road_match
25,0,정왕동,776-2,road_match
25,0,정왕동,775-11,road_match
25,0,정왕동,774-4,road_match
25,0,정왕동,774-3,road_match
25,0,정왕동,774-2,road_match
25,0,정왕동,771-6,road_match
25,0,정왕동,769-3,road_match
25,0,정왕동,769-1,road_match
25,0,정왕동,768-1,road_match
25,0,정왕동,765-2,road_match
25,0,정왕동,764-4,road_match
25,0,정왕동,764-2,road_match
25,0,정왕동,764-1,road_match
25,0,정왕동,763-2,road_match
25,0,정왕동,763-1,road_match
25,0,정왕동,762-3,road_match
25,0,정왕동,760-7,road_match
25,0,정왕동,760-6,road_match
25,0,정왕동,760-5,road_match
25,0,정왕동,725-5,road_match
25,0,정왕동,724-1,road_match
25,0,정왕동,716-1,road_match
25,0,정왕동,715-5,road_match
25,0,정왕동,715-4,road_match
25,0,정왕동,715-2,road_match
25,0,정왕동,715-1,road_match
25,0,정왕동,714-2,road_match
25,0,정왕동,713-4,road_match
25,0,정왕동,713-3,road_match
25,0,정왕동,710-2,road_match
25,0,정왕동,709-3,road_match
25,0,정왕동,709-2,road_match
25,0,정왕동,708-1,road_match
25,0,정왕동,707-18,road_match
25,0,정왕동,707-2,road_match
25,0,정왕동,706-7,road_match
25,0,정왕동,706-6,road_match
25,0,정왕동,706-4,road_match
25,0,정왕동,706-3,road_match
25,0,정왕동,704-3,road_match
25,0,정왕동,704-1,road_match
25,0,정왕동,700-3,road_match
25,0,정왕동,698-4,road_match
25,0,정왕동,698-2,road_match
25,0,정왕동,697-1,road_match
25,0,정왕동,696-8,road_match
25,0,정왕동,696-7,road_match
25,0,정왕동,696-6,road_match
25,0,정왕동,696-5,road_match
25,0,정왕동,696-2,road_match
25,0,정왕동,694-11,road_match
25,0,정왕동,694-7,road_match
25,0,정왕동,694-6,road_match
25,0,정왕동,693-7,road_match
25,0,정왕동,693-6,road_match
25,0,정왕동,692-4,road_match
25,0,정왕동,686-1,road_match
25,0,정왕동,685-3,road_match
25,0,정왕동,685-1,road_match
25,0,정왕동,684-5,road_match
25,0,정왕동,684-4,road_match
25,0,정왕동,684-2,road_match
25,0,정왕동,683-3,road_match
25,0,정왕동,683-2,road_match
25,0,정왕동,681-2,road_match
25,0,정왕동,678-1,road_match
25,0,정왕동,676-2,road_match
25,0,정왕동,661-4,road_match
25,0,정왕동,649,road_match
25,0,정왕동,648-1,road_match
25,0,정왕동,647-1,road_match
25,0,정왕동,636-7,road_match
25,0,정왕동,630-5,road_match
25,0,정왕동,630-4,road_match
25,0,정왕동,630-3,road_match
25,0,정왕동,627-1,road_match
25,0,정왕동,605-8,road_match
25,0,정왕동,605-7,road_match
25,0,정왕동,605-4,road_match
25,0,정왕동,604-1,road_match
25,0,정왕동,603-2,road_match
25,0,정왕동,586-2,road_match
25,0,정왕동,585-1,road_match
25,0,정왕동,582-8,road_match
25,0,정왕동,582-7,road_match
25,0,정왕동,582-6,road_match
25,0,정왕동,582-5,road_match
25,0,정왕동,582-4,road_match
25,0,정왕동,581-3,road_match
25,0,정왕동,580-4,road_match
25,0,정왕동,580-3,road_match
25,0,정왕동,580-2,road_match
25,0,정왕동,579-5,road_match
25,0,정왕동,578-3,road_match
25,0,정왕동,576-1,road_match
25,0,정왕동,556-1,road_match
25,0,정왕동,548-1,road_match
25,0,정왕동,546-1,road_match
25,0,정왕동,545-3,road_match
25,0,정왕동,545-2,road_match
25,0,정왕동,545-1,road_match
25,0,정왕동,544-1,road_match
25,0,정왕동,542,road_match
25,0,정왕동,541-3,road_match
25,0,정왕동,541-1,road_match
25,0,정왕동,535-3,road_match
25,0,정왕동,535-1,road_match
25,0,정왕동,533-3,road_match
25,0,정왕동,533-2,road_match
25,0,정왕동,529-3,road_match
25,0,정왕동,528,road_match
25,0,정왕동,527-1,road_match
25,0,정왕동,525-4,road_match
25,0,정왕동,514-1,road_match
25,0,정왕동,513-7,road_match
25,0,정왕동,509-5,road_match
25,0,정왕동,508-2,road_match
25,0,정왕동,492-2,road_match
25,0,정왕동,487-1,road_match
25,0,정왕동,486,road_match
25,0,정왕동,467-4,road_match
25,0,정왕동,465-15,road_match
25,0,정왕동,465-8,road_match
25,0,정왕동,465-4,road_match
25,0,정왕동,461-20,road_match
25,0,정왕동,461-17,road_match
25,0,정왕동,461-7,road_match
25,0,정왕동,461-2,road_match
25,0,정왕동,455-1,road_match
25,0,정왕동,454-1,road_match
25,0,정왕동,435-7,road_match
25,0,정왕동,435-5,road_match
25,0,정왕동,426-2,road_match
25,0,정왕동,424-22,road_match
25,0,정왕동,424-15,road_match
25,0,정왕동,424-11,road_match
25,0,정왕동,424-2,road_match
25,0,정왕동,424-1,road_match
25,0,정왕동,422-7,road_match
25,0,정왕동,422-6,road_match
25,0,정왕동,415-11,road_match
25,0,정왕동,415-10,road_match
25,0,정왕동,415-6,road_match
25,0,정왕동,415-5,road_match
25,0,정왕동,415-4,road_match
25,0,정왕동,415-3,road_match
25,0,정왕동,379-1,road_match
25,0,정왕동,373-14,road_match
25,0,정왕동,373-10,road_match
25,0,정왕동,373-9,road_match
25,0,정왕동,370-1,road_match
25,0,정왕동,363-2,road_match
25,0,정왕동,362-11,road_match
25,0,정왕동,362-9,road_match
25,0,정왕동,362-5,road_match
25,0,정왕동,362-4,road_match
25,0,정왕동,362-3,road_match
25,0,정왕동,361-4,road_match
25,0,정왕동,361-1,road_match
25,0,정왕동,360-8,road_match
25,0,정왕동,360-2,road_match
25,0,정왕동,360-1,road_match
25,0,정왕동,358-5,road_match
25,0,정왕동,357-2,road_match
25,0,정왕동,356-4,road_match
25,0,정왕동,356-1,road_match
25,0,정왕동,350-12,road_match
25,0,정왕동,348-10,road_match
25,0,정왕동,348-8,road_match
25,0,정왕동,348-2,road_match
25,0,정왕동,347-7,road_match
25,0,정왕동,347-3,road_match
25,0,정왕동,345-2,road_match
25,0,정왕동,344-11,road_match
25,0,정왕동,344-3,road_match
25,0,정왕동,344-1,road_match
25,0,정왕동,339-9,road_match
25,0,정왕동,339-3,road_match
25,0,정왕동,326-29,road_match
25,0,정왕동,305-7,road_match
25,0,정왕동,305-4,road_match
25,0,정왕동,305-3,road_match
25,0,정왕동,304-5,road_match
25,0,정왕동,304-4,road_match
25,0,정왕동,303-16,road_match
25,0,정왕동,303-8,road_match
25,0,정왕동,303-5,road_match
25,0,정왕동,301-2,road_match
25,0,정왕동,292-1,road_match
25,0,정왕동,291-5,road_match
25,0,정왕동,291-2,road_match
25,0,정왕동,290-1,road_match
25,0,정왕동,287-6,road_match
25,0,정왕동,287-5,road_match
25,0,정왕동,287-4,road_match
25,0,정왕동,287-3,road_match
25,0,정왕동,286-2,road_match
25,0,정왕동,286-1,road_match
25,0,정왕동,285-1,road_match
25,0,정왕동,283-6,road_match
25,0,정왕동,283-4,road_match
25,0,정왕동,283-2,road_match
25,0,정왕동,282-1,road_match
25,0,정왕동,281-9,road_match
25,0,정왕동,281-7,road_match
25,0,정왕동,281-6,road_match
25,0,정왕동,281-2,road_match
25,0,정왕동,280-2,road_match
25,0,정왕동,278-1,road_match
25,0,정왕동,277-2,road_match
25,0,정왕동,276-7,road_match
25,0,정왕동,276-6,road_match
25,0,정왕동,276-5,road_match
25,0,정왕동,276-4,road_match
25,0,정왕동,276-3,road_match
25,0,정왕동,275-4,road_match
25,0,정왕동,275-3,road_match
25,0,정왕동,274-4,road_match
25,0,정왕동,273-2,road_match
25,0,정왕동,272-4,road_match
25,0,정왕동,271-5,road_match
25,0,정왕동,271-4,road_match
25,0,정왕동,271-3,road_match
25,0,정왕동,270-4,road_match
25,0,정왕동,270-2,road_match
25,0,정왕동,269-1,road_match
25,0,정왕동,268-3,road_match
25,0,정왕동,268-2,road_match
25,0,정왕동,265-5,road_match
25,0,정왕동,265-2,road_match
25,0,정왕동,263-4,road_match
25,0,정왕동,263-1,road_match
25,0,정왕동,262-3,road_match
25,0,정왕동,262-1,road_match
25,0,정왕동,260-7,road_match
25,0,정왕동,260-6,road_match
25,0,정왕동,258-8,road_match
25,0,정왕동,258-7,road_match
25,0,정왕동,258-1,road_match
25,0,정왕동,255-5,road_match
25,0,정왕동,253-5,road_match
25,0,정왕동,253-4,road_match
25,0,정왕동,253-3,road_match
25,0,정왕동,248-22,road_match
25,0,정왕동,248-14,road_match
25,0,정왕동,248-13,road_match
25,0,정왕동,248-11,road_match
25,0,정왕동,248-10,road_match
25,0,정왕동,246-8,road_match
25,0,정왕동,246-7,road_match
25,0,정왕동,246-6,road_match
25,0,정왕동,246-5,road_match
25,0,정왕동,244-9,road_match
25,0,정왕동,244-8,road_match
25,0,정왕동,244-7,road_match
25,0,정왕동,244-6,road_match
25,0,정왕동,244-5,road_match
25,0,정왕동,243-2,road_match
25,0,정왕동,242-3,road_match
25,0,정왕동,242-2,road_match
25,0,정왕동,241-4,road_match
25,0,정왕동,240-5,road_match
25,0,정왕동,240-3,road_match
25,0,정왕동,240-1,road_match
25,0,정왕동,239-1,road_match
25,0,정왕동,238-5,road_match
25,0,정왕동,238-1,road_match
25,0,정왕동,237-3,road_match
25,0,정왕동,236-2,road_match
25,0,정왕동,232-1,road_match
25,0,정왕동,227-2,road_match
25,0,정왕동,227-1,road_match
25,0,정왕동,226-3,road_match
25,0,정왕동,225-9,road_match
25,0,정왕동,225-1,road_match
25,0,정왕동,220-2,road_match
25,0,정왕동,218-1,road_match
25,0,정왕동,213-8,road_match
25,0,정왕동,213-5,road_match
25,0,정왕동,213-4,road_match
25,0,정왕동,213-1,road_match
25,0,정왕동,212-19,road_match
25,0,정왕동,211-9,road_match
25,0,정왕동,211-2,road_match
25,0,정왕동,211-1,road_match
25,0,정왕동,210-2,road_match
25,0,정왕동,208-8,road_match
25,0,정왕동,208-3,road_match
25,0,정왕동,208-2,road_match
25,0,정왕동,198-1,road_match
25,0,정왕동,195-2,road_match
25,0,정왕동,194-6,road_match
25,0,정왕동,192-4,road_match
25,0,정왕동,191-2,road_match
25,0,정왕동,190-2,road_match
25,0,정왕동,189-3,road_match
25,0,정왕동,189-2,road_match
25,0,정왕동,179-5,road_match
25,0,정왕동,179-3,road_match
25,0,정왕동,178-4,road_match
25,0,정왕동,178-3,road_match
25,0,정왕동,178-1,road_match
25,0,정왕동,177-2,road_match
25,0,정왕동,168-3,road_match
25,0,정왕동,168-2,road_match
25,0,정왕동,167-5,road_match
25,0,정왕동,167-3,road_match
25,0,정왕동,167-2,road_match
25,0,정왕동,165-13,road_match
25,0,정왕동,165-12,road_match
25,0,정왕동,165-3,road_match
25,0,정왕동,165-1,road_match
25,0,정왕동,161-3,road_match
25,0,정왕동,161-2,road_match
25,0,정왕동,160-12,road_match
25,0,정왕동,160-5,road_match
25,0,정왕동,160-2,road_match
25,0,정왕동,158-15,road_match
25,0,정왕동,158-8,road_match
25,0,정왕동,153-7,road_match
25,0,정왕동,151-2,road_match
25,0,정왕동,150-3,road_match
25,0,정왕동,150-2,road_match
25,0,정왕동,147-1,road_match
25,0,정왕동,146-3,road_match
25,0,정왕동,146-2,road_match
25,0,정왕동,141-5,road_match
25,0,정왕동,141-4,road_match
25,0,정왕동,140-7,road_match
25,0,정왕동,140-5,road_match
25,0,정왕동,140-4,road_match
25,0,정왕동,140,road_match
25,0,정왕동,139-3,road_match
25,0,정왕동,139-2,road_match
25,0,정왕동,138-1,road_match
25,0,정왕동,136-3,road_match
25,0,정왕동,136-2,road_match
25,0,정왕동,134-2,road_match
25,0,정왕동,133-2,road_match
25,0,정왕동,131-5,road_match
25,0,정왕동,131-4,road_match
25,0,정왕동,131-3,road_match
25,0,정왕동,131-1,road_match
25,0,정왕동,129-10,road_match
25,0,정왕동,129-9,road_match
25,0,정왕동,129-5,road_match
25,0,정왕동,129-3,road_match
25,0,정왕동,128-3,road_match
25,0,정왕동,128-1,road_match
25,0,정왕동,126-3,road_match
25,0,정왕동,126-2,road_match
25,0,정왕동,125-4,road_match
25,0,정왕동,125-2,road_match
25,0,정왕동,118-23,road_match
25,0,정왕동,118-20,road_match
25,0,정왕동,118-19,road_match
25,0,정왕동,118-18,road_match
25,0,정왕동,118-16,road_match
25,0,정왕동,117-4,road_match
25,0,정왕동,117-3,road_match
25,0,정왕동,115-7,road_match
25,0,정왕동,115-6,road_match
25,0,정왕동,115-5,road_match
25,0,정왕동,114-1,road_match
25,0,정왕동,113-3,road_match
25,0,정왕동,113-2,road_match
25,0,정왕동,112-4,road_match
25,0,정왕동,111-2,road_match
25,0,정왕동,107-2,road_match
25,0,정왕동,106-1,road_match
25,0,정왕동,102-1,road_match
25,0,정왕동,101-4,road_match
25,0,정왕동,100-1,road_match
25,0,정왕동,99-3,road_match
25,0,정왕동,99-1,road_match
25,0,정왕동,98-1,road_match
25,0,정왕동,97-2,road_match
25,0,정왕동,96-2,road_match
25,0,정왕동,95-7,road_match
25,0,정왕동,95-4,road_match
25,0,정왕동,83-4,road_match
25,0,정왕동,83-3,road_match
25,0,정왕동,83-2,road_match
25,0,정왕동,81-2,road_match
25,0,정왕동,80-2,road_match
25,0,정왕동,79-6,road_match
25,0,정왕동,79-3,road_match
25,0,정왕동,79-1,road_match
25,0,정왕동,73-1,road_match
25,0,정왕동,64-10,road_match
25,0,정왕동,42-84,road_match
25,0,정왕동,32-2,road_match
25,0,정왕동,26-3,road_match
25,0,정왕동,26-2,road_match
25,0,정왕동,25-4,road_match
25,0,정왕동,25-3,road_match
25,0,정왕동,630-7,road_match
25,0,정왕동,596-3,road_match
25,0,정왕동,61-15,road_match
25,0,정왕동,1890,road_match
25,0,정왕동,1808-2,road_match
25,0,정왕동,1820-6,road_match
25,0,정왕동,1824-8,road_match
25,0,정왕동,1825-1,road_match
25,0,정왕동,1826-8,road_match
25,0,정왕동,1838-6,road_match
25,0,정왕동,1842-2,road_match
25,0,정왕동,1848-3,road_match
25,0,정왕동,1849-3,road_match
25,0,정왕동,1849-5,road_match
5,0,정왕동,1866-5,road_match
25,0,정왕동,1867-5,road_split
9,0,정왕동,1867-5,road_split
8,0,정왕동,1867-5,road_split
25,0,정왕동,1870-2,road_match
25,0,정왕동,1871-3,road_match
2,0,정왕동,1898,road_split
25,0,정왕동,1898,road_split
1,0,정왕동,1898,road_split
6,0,정왕동,1898,road_split
3,0,정왕동,1898,road_split
5,0,정왕동,1898,road_split
6,0,정왕동,1899,road_split
3,0,정왕동,1899,road_split
25,0,정왕동,1899,road_split
9,0,정왕동,1899,road_split
8,0,정왕동,1899,road_split
5,0,정왕동,1899,road_split
25,0,정왕동,1971,road_match
