행정동,통,반,관할구역
목감동,12,1,"목감동 1, 2, 2-7, 3-5, 27-5, 28-8"
목감동,12,2,"목감동 2-4, 3-5(일부), 8-(1ㆍ2ㆍ4), 9-(2ㆍ3), 22-2"
목감동,13,1,"목감동 202-14(청도아파트 A동, 상가)"
목감동,13,2,목감동 202-14(청도아파트 B동)
목감동,13,3,"목감동 239-15(동우아파트 가동, 상가)"
목감동,13,4,목감동 239-15(동우아파트 나동)
목감동,14,1,논곡동 160-7(산호아파트 1층～2층)
목감동,14,2,논곡동 160-7(산호아파트 3층～4층)
목감동,14,3,논곡동 160-7(산호아파트 5층～6층)
목감동,14,4,논곡동 160-7(산호아파트 7층～8층)
목감동,14,5,논곡동 160-7(산호아파트 9층～10층)
목감동,14,6,논곡동 160-7(산호아파트 11층～12층)
목감동,14,7,논곡동 160-7(산호아파트 13층～14층)
목감동,14,8,논곡동 160-7(산호아파트 15층～16층)
목감동,15,1,"논곡동 133, 137, 190~194, 220, 221, 225~229 225-1(금호그린아트 빌라), 227-17(영진맨션 1차), 227-4(영진맨션 3차)"
목감동,15,2,"논곡동 230, 232, 233, 234, 237, 250, 251, 산15, 256-7·8·9·10·11·12·13·14·15, 231-1(영진맨션 2차), 232-1(선호하이츠빌라), 239-1(협우빌라)"
목감동,15,3,"논곡동 239, 240, 산23-1"
목감동,15,4,효성해링턴플레이스목감역 101동
목감동,15,5,효성해링턴플레이스목감역 102동
목감동,15,6,효성해링턴플레이스목감역 103동
목감동,16,1,"목감동 242-10(현대주택 1, 2, 3동)"
목감동,16,2,"목감동 242-10(현대주택 5, 6, 7동), 243, 244-1ㆍ2ㆍ3ㆍ4ㆍ5ㆍ6"
목감동,16,3,"목감동 242-3  만안빌라 가동, 242-25 만안빌라 나동, 242-26 만안빌라 다동"
목감동,16,4,"목감동 242-27 만안빌라 라동, 242-28 만안빌라 마동"
목감동,17,1,"조남동 168-11ㆍ18ㆍ28, 169-10, 172-13ㆍ14ㆍ15ㆍ20ㆍ21ㆍ37ㆍ39ㆍ42ㆍ49, 173-1ㆍ3, 174-2ㆍ13ㆍ14ㆍ15ㆍ16ㆍ17ㆍ19ㆍ20ㆍ26ㆍ43, 174-6(조남빌리지), 174-25(유성맨션), 175-8,"
목감동,17,2,"조남동 174-1ㆍ3ㆍ7ㆍ8ㆍ9ㆍ10ㆍ12ㆍ13ㆍ21ㆍ22ㆍ23ㆍ24ㆍ26ㆍ27,"
목감동,17,3,"조남동 192, 210, 211, 213, 218, 230, 230-2, 360-1, 362-1～2,"
목감동,18,1,"조남동 171-21(가야아파트 가동, 상가), 171-18, 36, 37"
목감동,18,2,"조남동 171-21 가야아파트 나동, 171-46 목감타운빌라 가동,"
목감동,18,3,조남동 171-2(가야아파트 다동 1호～8호)
목감동,18,4,조남동 171-2(가야아파트 다동 9호～14호)
목감동,18,5,조남동 171-2(가야아파트 라동)
목감동,19,1,"조남동 171-20(수정아파트 1층～4층, 상가)"
목감동,19,2,조남동 171-20(수정아파트 5층～8층)
목감동,19,3,조남동 171-20(수정아파트 9층～13층)
목감동,19,4,조남동 171-20(수정아파트 14층～18층)
목감동,19,5,"조남동 171-65ㆍ66(벧엘타운), 171-56ㆍ57ㆍ59ㆍ60(맘모스빌라)"
목감동,20,1,목감동 239-3(명신아파트)
목감동,20,2,"목감동 240-2ㆍ5, 240-6(미덕아파트 가동, 상가),"
목감동,20,3,목감동 240-6(미덕아파트 나동)
목감동,20,4,"조남동 241-1(상가), 241-2(우덕주택 1동), 241-3(우덕주택2동), 241-4(우덕주택 3동), 조남동 241-5(우덕주택 4동), 241-9(우덕주택 5동), 241-10(우덕주택 6동), 241-11(우덕주택 7동)"
목감동,21,1,조남동 171-5(장미아파트 101호～108호)
목감동,21,2,조남동 171-5(장미아파트 109호～116호)
목감동,21,3,"조남동 171-4(장미빌라, 상가), 171-6, 171-53, 산6-10, -16"
목감동,21,4,조남동 171 세우(아) A동 및 상가
목감동,21,5,조남동 171 세우(아) B동
목감동,21,6,조남동 171 세우(아) C동
목감동,22,1,"조남동 169 삼호가든아파트 101동, 상가"
목감동,22,2,조남동 169 삼호가든아파트 102동
목감동,23,1,"논곡동 280, 280-1(산호아파트 101호～1201호,"
목감동,23,2,"논곡동 280, 280-1(산호아파트105호～1205호,"
목감동,24,1,논곡동 160-59 한양수자인아파트 101동
목감동,24,2,논곡동 160-59 한양수자인아파트 102동
목감동,24,3,논곡동 160-59 한양수자인아파트 103동
목감동,24,4,논곡동 160-59 한양수자인아파트 104동
목감동,24,5,논곡동 160-59 한양수자인아파트 105동
목감동,24,6,논곡동 160-59 한양수자인아파트 106동
목감동,24,7,논곡동 160-59 한양수자인아파트 107동
목감동,25,1,조남동 706 목감퍼스트리움 1401동
목감동,25,2,조남동 706 목감퍼스트리움 1402동
목감동,25,3,조남동 706 목감퍼스트리움 1403동
목감동,25,4,조남동 706 목감퍼스트리움 1404동
목감동,25,5,조남동 706 목감퍼스트리움 1405동
목감동,25,6,조남동 706 목감퍼스트리움 1406동
목감동,25,7,"조남동 706 목감퍼스트리움 1407동, 상가동"
목감동,26,1,조남동 662 시흥목감LH7단지아파트 701동
목감동,26,2,조남동 662 시흥목감LH7단지아파트 702동
목감동,26,3,조남동 662 시흥목감LH7단지아파트 703동
목감동,27,1,조남동 662 시흥목감LH7단지아파트 704동
목감동,27,2,조남동 662 시흥목감LH7단지아파트 705동
목감동,28,1,조남동 680 포레하임 901동
목감동,28,2,조남동 680 포레하임 902동
목감동,28,3,조남동 680 포레하임 903동
목감동,28,4,조남동 680 포레하임 904동
목감동,29,1,조남동 720 네이처하임 1601동
목감동,29,2,조남동 720 네이처하임 1602동
목감동,29,3,조남동 720 네이처하임 1603동
목감동,29,4,조남동 720 네이처하임 1604동
목감동,29,5,조남동 720 네이처하임 1605동
목감동,29,6,조남동 720 네이처하임 1606동
목감동,29,7,조남동 720 네이처하임 1607동
목감동,30,1,조남동 669 시흥목감 한신더휴센트럴파크 501동
목감동,30,2,조남동 669 시흥목감 한신더휴센트럴파크 502동
목감동,30,3,조남동 669 시흥목감 한신더휴센트럴파크 503동
목감동,30,4,조남동 669 시흥목감 한신더휴센트럴파크 504동
목감동,30,5,조남동 669 시흥목감 한신더휴센트럴파크 505동
목감동,30,6,조남동 669 시흥목감 한신더휴센트럴파크 506동
목감동,30,7,조남동 669 시흥목감 한신더휴센트럴파크 507동
목감동,30,8,"조남동 664, 664-2~3, 665, 666, 666-2"
목감동,31,1,목감동 406 호반베르디움 더 프라임 101동
목감동,31,2,목감동 406 호반베르디움 더 프라임 102동
목감동,31,3,목감동 406 호반베르디움 더 프라임 103동
목감동,31,4,목감동 406 호반베르디움 더 프라임 104동
목감동,31,5,목감동 406 호반베르디움 더 프라임 105동
목감동,31,6,목감동 406 호반베르디움 더 프라임 106동
목감동,31,7,목감동 406 호반베르디움 더 프라임 107동
목감동,31,8,"목감동 226-6~7, 227-2, 405-1~2"
목감동,32,1,조남동 678 리벤티움 1101동
목감동,32,2,조남동 678 리벤티움 1102동
목감동,32,3,조남동 678 리벤티움 1103동
목감동,32,4,조남동 678 리벤티움 1104동
목감동,32,5,조남동 678 리벤티움 1105동
목감동,32,6,조남동 678 리벤티움 1112동
목감동,32,7,"조남동 677, 677-1~3"
목감동,33,1,조남동 678 리벤티움 1106동
목감동,33,2,조남동 678 리벤티움 1107동
목감동,33,3,조남동 678 리벤티움 1108동
목감동,33,4,조남동 678 리벤티움 1109동
목감동,33,5,조남동 678 리벤티움 1110동
목감동,33,6,조남동 678 리벤티움 1111동
목감동,34,1,조남동 660 목감 호반써밋 더 레이크 401동
목감동,34,2,조남동 660 목감 호반써밋 더 레이크 402동
목감동,34,3,조남동 660 목감 호반써밋 더 레이크 403동
목감동,34,4,조남동 660 목감 호반써밋 더 레이크 404동
목감동,34,5,조남동 660 목감 호반써밋 더 레이크 405동
목감동,34,6,조남동 660 목감 호반써밋 더 레이크 406동
목감동,34,7,조남동 660 목감 호반써밋 더 레이크 407동
목감동,34,8,조남동 660 목감 호반써밋 더 레이크 408동
목감동,35,1,조남동 700 시흥목감LH13단지 1301동
목감동,35,2,조남동 700 시흥목감LH13단지 1302동
목감동,36,1,조남동 700 시흥목감LH13단지 1303동
목감동,36,2,조남동 700 시흥목감LH13단지 1304동
목감동,36,3,조남동 700 시흥목감LH13단지 1305동
목감동,37,1,조남동 682 목감그레미움아파트 1201동
목감동,37,2,조남동 682 목감그레미움아파트 1202동
목감동,37,3,조남동 682 목감그레미움아파트 1203동
목감동,37,4,조남동 682 목감그레미움아파트 1204동
목감동,37,5,조남동 682 근린생활용지
목감동,38,1,조남동 676 신안인스빌 801동
목감동,38,2,조남동 676 신안인스빌 802동
목감동,38,3,조남동 676 신안인스빌 803동
목감동,38,4,조남동 676 신안인스빌 804동
목감동,38,5,조남동 676 신안인스빌 805동
목감동,38,6,조남동 676 신안인스빌 806동
목감동,39,1,산현동 502 목감레이크푸르지오 201동
목감동,39,2,산현동 502 목감레이크푸르지오 202동
목감동,39,3,산현동 502 목감레이크푸르지오 203동
목감동,39,4,산현동 502 목감레이크푸르지오 204동
목감동,39,5,산현동 502 목감레이크푸르지오 205동
목감동,39,6,산현동 502 목감레이크푸르지오 206동
목감동,39,7,산현동 502 목감레이크푸르지오 207동
목감동,40,1,조남동 721 목감역 호반써밋 1701동
목감동,40,2,조남동 721 목감역 호반써밋 1702동
목감동,40,3,조남동 721 목감역 호반써밋 1703동
목감동,40,4,조남동 721 목감역 호반써밋 1704동
목감동,40,5,조남동 721 목감역 호반써밋 1705동
목감동,40,6,"조남동 719, 719-1~3"
목감동,41,1,조남동 663 가온수플 1001동
목감동,41,2,조남동 663 가온수플 1002동
목감동,41,3,조남동 663 가온수플 1003동
목감동,41,4,조남동 663 가온수플 1004동
목감동,41,5,조남동 663 가온수플 1005동
목감동,41,6,조남동 663 가온수플 1006동
목감동,41,7,조남동 663 가온수플 1007동
목감동,41,8,조남동 663 가온수플 1008동
목감동,41,9,조남동 663 가온수플 1009동
목감동,41,10,조남동 663 가온수플 1010동
목감동,42,1,산현동 496 중흥S클래스 101동
목감동,42,2,산현동 496 중흥S클래스 102동
목감동,42,3,산현동 496 중흥S클래스 103동
목감동,42,4,산현동 496 중흥S클래스 104동
목감동,42,5,산현동 496 중흥S클래스 105동
목감동,43,1,산현동 496 중흥S클래스 106동
목감동,43,2,산현동 496 중흥S클래스 107동
목감동,43,3,산현동 496 중흥S클래스 108동
목감동,43,4,산현동 496 중흥S클래스 109동
목감동,43,5,산현동 496 중흥S클래스 110동
목감동,44,1,산현동 514 호수품애 301동
목감동,44,2,산현동 514 호수품애 302동
목감동,44,3,산현동 514 호수품애 303동
목감동,44,4,산현동 514 호수품애 304동
목감동,44,5,산현동 514 호수품애 305동
목감동,44,6,산현동 514 호수품애 306동
목감동,45,1,산현동 520 호반써밋 더숲 601동
목감동,45,2,산현동 520 호반써밋 더숲 602동
목감동,45,3,산현동 520 호반써밋 더숲 603동
목감동,45,4,산현동 520 호반써밋 더숲 604동
목감동,45,5,산현동 520 호반써밋 더숲 605동
목감동,46,1,산현동 520 호반써밋 더숲 606동
목감동,46,2,산현동 520 호반써밋 더숲 607동
목감동,46,3,산현동 520 호반써밋 더숲 608동
목감동,46,4,산현동 520 호반써밋 더숲 609동
목감동,46,5,산현동 520 호반써밋 더숲 610동
목감동,46,6,산현동 520 호반써밋 더숲 611동
목감동,47,1,"목감동 402~403-3, 407~409"
목감동,47,2,"목감동 410~413-6, 415~420-4"
목감동,48,1,조남동 707~712-3
목감동,48,2,조남동 713~716-2
목감동,49,1,"산현동 503, 503-1, 504, 505~505-1, 507~513"
목감동,49,2,"산현동 491~492-1, 506~506-3"
목감동,50,1,"조남동 652~652-6, 657~657-4, 654~659"
