행정동,통,반,관할구역
정왕4동,12,3,정왕동 1876-3(부성아파트 110동)
정왕4동,12,4,정왕동 1876-3(부성아파트 111동)
정왕4동,12,5,정왕동 1876-3(부성아파트 112동)
정왕4동,12,6,정왕동 1876-3(부성아파트 113동)
정왕4동,12,7,정왕동 1876-3(부성아파트 114동)
정왕4동,12,8,정왕동 1876-3(부성아파트 115동)
정왕4동,12,9,정왕동 1876-3(부성아파트 116동)
정왕4동,12,10,정왕동 1876-3(부성아파트 117동)
정왕4동,12,11,정왕동 1876-3(부성아파트 118동)
정왕4동,13,1,정왕동 1886-3(서해아파트 101동)
정왕4동,13,2,정왕동 1886-3(서해아파트 102동)
정왕4동,13,3,정왕동 1886-3(서해아파트 103동)
정왕4동,13,4,정왕동 1886-3(서해아파트 104동)
정왕4동,13,5,정왕동 1886-3(서해아파트 111동)
정왕4동,13,6,정왕동 1886-3(서해아파트 112동)
정왕4동,13,7,정왕동 1886-3(서해아파트 113동)
정왕4동,13,8,정왕동 1886-3(서해아파트 114동)
정왕4동,13,9,정왕동 1882-1～1885-9
정왕4동,14,1,정왕동 1886-3(서해아파트 105동)
정왕4동,14,2,정왕동 1886-3(서해아파트 106동)
정왕4동,14,3,정왕동 1886-3(서해아파트 107동)
정왕4동,14,4,정왕동 1886-3(서해아파트 108동)
정왕4동,14,5,정왕동 1886-3(서해아파트 109동)
정왕4동,14,6,정왕동 1886-3(서해아파트 110동)
정왕4동,14,7,정왕동 1886-3(서해아파트 115동)
정왕4동,14,8,정왕동 1886-3(서해아파트 116동)
정왕4동,14,9,정왕동 1886-3(서해아파트 117동)
정왕4동,15,1,정왕동 1886-4(서해아파트 201동)
정왕4동,15,2,정왕동 1886-4(서해아파트 202동)
정왕4동,15,3,정왕동 1886-4(서해아파트 203동)
정왕4동,15,4,정왕동 1886-4(서해아파트 204동)
정왕4동,15,5,정왕동 1886-4(서해아파트 205동)
정왕4동,15,6,정왕동 1886-4(서해아파트 206동)
정왕4동,15,7,정왕동 1886-4(서해아파트 207동)
정왕4동,16,1,정왕동 1886-4(서해아파트 208동)
정왕4동,16,2,정왕동 1886-3(서해아파트 209동)
정왕4동,16,3,정왕동 1886-3(서해아파트 210동)
정왕4동,16,4,정왕동 1886-3(서해아파트 211동)
정왕4동,16,5,정왕동 1886-3(서해아파트 212동)
정왕4동,16,6,정왕동 1886-3(서해아파트 213동)
정왕4동,16,7,정왕동 1886-3(서해아파트 214동)
정왕4동,16,8,정왕동 1886-3(서해아파트 215동)
정왕4동,16,9,정왕동 1886-3(서해아파트 216동)
정왕4동,16,10,정왕동 1886-3(서해아파트 217동)
정왕4동,16,11,정왕동 1886-3(서해아파트 218동)
정왕4동,17,1,정왕동 1875-2(미주아파트 101동)
정왕4동,17,2,정왕동 1875-2(미주아파트 102동)
정왕4동,17,3,정왕동 1875-2(미주아파트 103동)
정왕4동,17,4,정왕동 1875-2(미주아파트 104동)
정왕4동,17,5,정왕동 1875-2(미주아파트 105동)
정왕4동,17,6,정왕동 1875-2(미주아파트 106동)
정왕4동,17,7,정왕동 1875-2(미주아파트 107동)
정왕4동,17,8,정왕동 1875-2(미주아파트 108동)
정왕4동,17,9,정왕동 1875-2(미주아파트 109동)
정왕4동,17,10,정왕동 1875-2(미주아파트 110동)
정왕4동,17,11,정왕동 1875-2(미주아파트 111동)
정왕4동,17,12,정왕동 1875-2(미주아파트 112동)
정왕4동,17,13,정왕동 1875-2(미주아파트 113동)
정왕4동,17,14,정왕동 1875-2(미주아파트 114동)
정왕4동,18,1,정왕동 1875-5(건영아파트 201동)
정왕4동,18,2,정왕동 1875-5(건영아파트 202동)
정왕4동,18,3,정왕동 1875-5(건영아파트 203동)
정왕4동,18,4,정왕동 1875-5(건영아파트 204동)
정왕4동,18,5,정왕동 1875-5(건영아파트 205동)
정왕4동,18,6,정왕동 1875-5(건영아파트 206동)
정왕4동,18,7,정왕동 1875-5(건영아파트 207동)
정왕4동,18,8,정왕동 1875-5(건영아파트 208동)
정왕4동,18,9,정왕동 1875-5(건영아파트 209동)
정왕4동,18,10,정왕동 1875-5(건영아파트 210동)
정왕4동,18,11,정왕동 1875-5(건영아파트 211동)
정왕4동,18,12,정왕동 1875-5(건영아파트 212동)
정왕4동,19,1,정왕동 1875-5(건영아파트 213동)
정왕4동,19,2,정왕동 1875-5(건영아파트 214동)
정왕4동,19,3,정왕동 1875-5(건영아파트 215동)
정왕4동,19,4,정왕동 1875-5(건영아파트 216동)
정왕4동,19,5,정왕동 1875-5(건영아파트 217동)
정왕4동,19,6,정왕동 1875-5(건영아파트 218동)
정왕4동,19,7,정왕동 1875-5(건영아파트 219동)
정왕4동,19,8,정왕동 1875-5(건영아파트 220동)
정왕4동,19,9,정왕동 1875-5(건영아파트 221동)
정왕4동,20,1,정왕동 1886-5(고합아파트 101동)
정왕4동,20,2,정왕동 1886-5(고합아파트 102동)
정왕4동,20,3,정왕동 1886-5(고합아파트 103동)
정왕4동,20,4,정왕동 1886-5(고합아파트 104동)
정왕4동,20,5,정왕동 1886-5(고합아파트 105동)
정왕4동,20,6,정왕동 1886-5(고합아파트 106동)
정왕4동,20,7,정왕동 1886-5(고합아파트 107동)
정왕4동,20,8,정왕동 1886-5(고합아파트 108동)
정왕4동,20,9,정왕동 1886-5(고합아파트 109동)
정왕4동,20,10,정왕동 1886-5(고합아파트 110동)
정왕4동,20,11,정왕동 1886-5(고합아파트 111동)
정왕4동,20,12,정왕동 1886-5(고합아파트 112동)
정왕4동,21,1,정왕동 1875-1(영남아파트 101동)
정왕4동,21,2,정왕동 1875-1(영남아파트 102동)
정왕4동,21,3,"정왕동 1875-1(영남아파트 103동, 상가)"
정왕4동,21,4,정왕동 1875-1(영남아파트 104동)
정왕4동,21,5,정왕동 1875-1(영남아파트 105동)
정왕4동,21,6,정왕동 1875-1(영남아파트 106동)
정왕4동,21,7,정왕동 1875-1(영남아파트 107동)
정왕4동,21,8,정왕동 1875-1(영남아파트 108동)
정왕4동,21,9,정왕동 1875-1(영남아파트 109동)
정왕4동,21,10,정왕동 1875-1(영남아파트 110동)
