통,반,법정동,지번
1,1,정왕동,4
1,1,정왕동,9
1,1,정왕동,16
1,1,정왕동,22
1,1,정왕동,23
1,1,정왕동,24
1,1,정왕동,28
1,1,정왕동,29
1,1,정왕동,30
1,1,정왕동,31
1,1,정왕동,36
1,1,정왕동,37
1,1,정왕동,38
1,1,정왕동,39
1,1,정왕동,40
1,1,정왕동,42
1,1,정왕동,45
1,1,정왕동,46
1,1,정왕동,55
1,1,정왕동,62
1,1,정왕동,64
1,1,정왕동,65
1,1,정왕동,67
1,1,정왕동,68
1,1,정왕동,69
1,1,정왕동,71
1,1,정왕동,75
1,1,정왕동,78
1,1,정왕동,79
1,1,정왕동,80
1,1,정왕동,81
1,1,정왕동,82
1,1,정왕동,83
1,1,정왕동,85
1,1,정왕동,86
1,1,정왕동,87
1,1,정왕동,88
1,1,정왕동,90
1,1,정왕동,95
1,1,정왕동,96
1,1,정왕동,97
1,1,정왕동,98
1,1,정왕동,99
1,1,정왕동,101
1,1,정왕동,102
1,1,정왕동,106
1,1,정왕동,107
1,1,정왕동,111
1,1,정왕동,112
1,1,정왕동,113
1,1,정왕동,114
1,1,정왕동,117
1,1,정왕동,118
1,1,정왕동,123
1,1,정왕동,125
1,1,정왕동,126
1,1,정왕동,127
1,1,정왕동,128
1,1,정왕동,129
1,1,정왕동,132
1,1,정왕동,133
1,1,정왕동,135
1,1,정왕동,139
1,1,정왕동,141
1,1,정왕동,142
1,1,정왕동,150
1,1,정왕동,151
1,1,정왕동,153
1,1,정왕동,154
1,1,정왕동,156
1,1,정왕동,158
1,1,정왕동,160
1,1,정왕동,161
1,1,정왕동,162
1,1,정왕동,163
1,1,정왕동,164
1,1,정왕동,165
1,1,정왕동,166
1,1,정왕동,167
1,1,정왕동,168
1,1,정왕동,172
1,1,정왕동,173
1,1,정왕동,177
1,1,정왕동,178
1,1,정왕동,179
1,1,정왕동,180
1,1,정왕동,185
1,1,정왕동,187
1,1,정왕동,188
1,1,정왕동,189
1,1,정왕동,190
1,1,정왕동,191
1,1,정왕동,192
1,1,정왕동,193
1,1,정왕동,194
1,1,정왕동,198
1,1,정왕동,199
1,1,정왕동,208
1,1,정왕동,209
1,1,정왕동,210
1,1,정왕동,212
1,1,정왕동,213
1,1,정왕동,214
1,1,정왕동,217
1,1,정왕동,218
1,1,정왕동,219
1,1,정왕동,220
1,1,정왕동,225
1,1,정왕동,226
1,1,정왕동,227
1,1,정왕동,232
1,1,정왕동,237
1,1,정왕동,238
1,1,정왕동,239
1,1,정왕동,240
1,1,정왕동,241
1,1,정왕동,242
1,1,정왕동,243
1,1,정왕동,244
1,1,정왕동,246
1,1,정왕동,248
1,1,정왕동,251
1,1,정왕동,253
1,1,정왕동,255
1,1,정왕동,259
1,1,정왕동,260
1,1,정왕동,261
1,1,정왕동,264
1,1,정왕동,273
1,1,정왕동,274
1,1,정왕동,275
1,1,정왕동,276
1,1,정왕동,277
1,1,정왕동,278
1,1,정왕동,279
1,1,정왕동,280
1,1,정왕동,281
1,1,정왕동,282
1,1,정왕동,283
1,1,정왕동,286
1,1,정왕동,288
1,1,정왕동,291
1,1,정왕동,292
1,1,정왕동,299
1,1,정왕동,303
1,1,정왕동,304
1,1,정왕동,305
1,1,정왕동,306
1,1,정왕동,311
1,1,정왕동,315
1,1,정왕동,317
1,1,정왕동,331
1,1,정왕동,335
1,1,정왕동,339
1,1,정왕동,340
1,1,정왕동,344
1,1,정왕동,345
1,1,정왕동,346
1,1,정왕동,347
1,1,정왕동,348
1,2,정왕동,355
1,2,정왕동,356
1,2,정왕동,359
1,2,정왕동,360
1,2,정왕동,361
1,2,정왕동,362
1,2,정왕동,372
1,2,정왕동,373
1,2,정왕동,374
1,2,정왕동,375
1,2,정왕동,383
1,2,정왕동,385
1,2,정왕동,400
1,2,정왕동,414
1,2,정왕동,415
1,2,정왕동,416
1,2,정왕동,420
1,2,정왕동,421
1,2,정왕동,422
1,2,정왕동,423
1,2,정왕동,424
1,2,정왕동,425
1,2,정왕동,426
1,2,정왕동,429
1,2,정왕동,431
1,2,정왕동,433
1,2,정왕동,437
1,2,정왕동,438
1,2,정왕동,445
1,2,정왕동,461
1,2,정왕동,462
1,2,정왕동,463
1,2,정왕동,464
1,2,정왕동,465
1,2,정왕동,466
1,2,정왕동,467
1,2,정왕동,468
1,2,정왕동,469
1,2,정왕동,470
1,2,정왕동,471
1,2,정왕동,472
1,2,정왕동,473
1,2,정왕동,474
1,2,정왕동,475
1,2,정왕동,476
1,2,정왕동,477
1,2,정왕동,478
1,2,정왕동,479
1,2,정왕동,480
1,2,정왕동,481
1,2,정왕동,482
1,2,정왕동,483
1,2,정왕동,484
1,2,정왕동,485
1,2,정왕동,492
1,2,정왕동,493
1,2,정왕동,494
1,2,정왕동,495
1,2,정왕동,496
1,2,정왕동,497
1,2,정왕동,498
1,2,정왕동,499
1,2,정왕동,500
1,2,정왕동,501
1,2,정왕동,503
1,2,정왕동,504
1,2,정왕동,505
1,2,정왕동,506
1,2,정왕동,507
1,2,정왕동,508
1,2,정왕동,509
1,2,정왕동,510
1,2,정왕동,511
1,2,정왕동,512
1,2,정왕동,513
1,2,정왕동,515
1,2,정왕동,516
1,2,정왕동,517
1,2,정왕동,518
1,2,정왕동,519
1,2,정왕동,520
1,2,정왕동,521
1,2,정왕동,522
1,2,정왕동,523
1,2,정왕동,524
1,2,정왕동,525
1,2,정왕동,526
1,2,정왕동,527
1,2,정왕동,531
1,2,정왕동,535
1,2,정왕동,541
1,2,정왕동,551
1,2,정왕동,561
1,2,정왕동,562
1,2,정왕동,564
1,2,정왕동,565
1,2,정왕동,578
1,2,정왕동,580
1,2,정왕동,581
1,2,정왕동,582
1,2,정왕동,587
1,2,정왕동,590
1,2,정왕동,595
1,2,정왕동,597
1,2,정왕동,602
1,2,정왕동,605
1,2,정왕동,624
1,2,정왕동,626
1,2,정왕동,629
1,2,정왕동,630
1,2,정왕동,636
1,2,정왕동,650
1,2,정왕동,651
1,2,정왕동,652
1,2,정왕동,653
1,2,정왕동,654
1,2,정왕동,655
1,2,정왕동,656
1,2,정왕동,657
1,2,정왕동,658
1,2,정왕동,659
1,2,정왕동,660
1,2,정왕동,661
1,2,정왕동,662
1,2,정왕동,663
1,2,정왕동,664
1,2,정왕동,665
1,2,정왕동,666
1,2,정왕동,667
1,2,정왕동,668
1,2,정왕동,669
1,2,정왕동,670
1,2,정왕동,671
1,2,정왕동,672
1,2,정왕동,673
1,2,정왕동,681
1,2,정왕동,683
1,2,정왕동,684
1,2,정왕동,685
1,2,정왕동,686
1,2,정왕동,688
1,2,정왕동,689
1,2,정왕동,690
1,2,정왕동,691
1,2,정왕동,692
1,2,정왕동,693
1,2,정왕동,694
1,2,정왕동,696
1,2,정왕동,698
1,2,정왕동,699
1,2,정왕동,700
1,3,정왕동,701
1,3,정왕동,706
1,3,정왕동,707
1,3,정왕동,708
1,3,정왕동,709
1,3,정왕동,710
1,3,정왕동,714
1,3,정왕동,715
1,3,정왕동,716
1,3,정왕동,718
1,3,정왕동,724
1,3,정왕동,738
1,3,정왕동,741
1,3,정왕동,742
1,3,정왕동,745
1,3,정왕동,760
1,3,정왕동,763
1,3,정왕동,764
1,3,정왕동,769
1,3,정왕동,770
1,3,정왕동,771
1,3,정왕동,774
1,3,정왕동,775
1,3,정왕동,776
1,3,정왕동,780
1,3,정왕동,785
1,3,정왕동,789
1,3,정왕동,790
1,3,정왕동,791
1,3,정왕동,792
1,3,정왕동,793
1,3,정왕동,795
1,3,정왕동,796
1,3,정왕동,797
1,3,정왕동,798
1,3,정왕동,799
1,3,정왕동,800
1,3,정왕동,801
1,3,정왕동,802
1,3,정왕동,803
1,3,정왕동,804
1,3,정왕동,805
1,3,정왕동,806
1,3,정왕동,807
1,3,정왕동,808
1,3,정왕동,809
1,3,정왕동,810
1,3,정왕동,811
1,3,정왕동,812
1,3,정왕동,813
1,3,정왕동,817
1,3,정왕동,818
1,3,정왕동,819
1,3,정왕동,820
1,3,정왕동,821
1,3,정왕동,823
1,3,정왕동,824
1,3,정왕동,827
1,3,정왕동,829
1,3,정왕동,831
1,3,정왕동,832
1,3,정왕동,842
1,3,정왕동,847
1,3,정왕동,853
1,3,정왕동,857
1,3,정왕동,858
1,3,정왕동,864
1,3,정왕동,867
1,3,정왕동,909
1,3,정왕동,910
1,3,정왕동,911
1,3,정왕동,912
1,3,정왕동,913
1,3,정왕동,917
1,3,정왕동,918
1,3,정왕동,920
1,3,정왕동,921
1,3,정왕동,923
1,3,정왕동,924
1,3,정왕동,925
1,3,정왕동,926
1,3,정왕동,927
1,3,정왕동,928
1,3,정왕동,929
1,3,정왕동,932
1,3,정왕동,933
1,3,정왕동,934
1,3,정왕동,935
1,3,정왕동,936
1,3,정왕동,937
1,3,정왕동,938
1,3,정왕동,944
1,3,정왕동,946
1,3,정왕동,947
1,3,정왕동,948
1,3,정왕동,950
1,3,정왕동,951
1,3,정왕동,952
1,3,정왕동,953
1,3,정왕동,954
1,3,정왕동,955
1,3,정왕동,956
1,3,정왕동,957
1,3,정왕동,958
1,3,정왕동,959
1,3,정왕동,960
1,3,정왕동,961
1,3,정왕동,962
1,3,정왕동,963
1,3,정왕동,964
1,3,정왕동,965
1,3,정왕동,966
1,3,정왕동,967
1,3,정왕동,968
1,3,정왕동,969
1,3,정왕동,972
1,3,정왕동,973
1,3,정왕동,974
1,3,정왕동,975
1,3,정왕동,976
1,3,정왕동,977
1,3,정왕동,981
1,3,정왕동,983
1,3,정왕동,1002
1,3,정왕동,1003
1,3,정왕동,1004
1,3,정왕동,1005
1,3,정왕동,1006
1,3,정왕동,1007
1,3,정왕동,1008
1,3,정왕동,1009
1,3,정왕동,1010
1,3,정왕동,1011
1,3,정왕동,1012
1,3,정왕동,1013
1,3,정왕동,1014
1,3,정왕동,1015
1,3,정왕동,1016
1,3,정왕동,1017
1,3,정왕동,1018
1,3,정왕동,1019
1,3,정왕동,1020
1,3,정왕동,1021
1,3,정왕동,1022
1,3,정왕동,1029
1,3,정왕동,1030
1,3,정왕동,1043
1,3,정왕동,1085
1,3,정왕동,1092
1,3,정왕동,1093
1,3,정왕동,1094
1,3,정왕동,1095
1,3,정왕동,1098
2,1,정왕동,2234
2,1,정왕동,2235
2,1,정왕동,2236
2,1,정왕동,2237
2,1,정왕동,2238
2,2,정왕동,2239
2,2,정왕동,2240
2,2,정왕동,2241
2,2,정왕동,2242
2,2,정왕동,2243
2,2,정왕동,2244
2,2,정왕동,2245
2,2,정왕동,2246
2,2,정왕동,2247
2,3,정왕동,2249
2,3,정왕동,2250
2,3,정왕동,2251
2,3,정왕동,2252
2,3,정왕동,2253
2,3,정왕동,2254
2,3,정왕동,2255
2,4,정왕동,2256
2,4,정왕동,2257
2,4,정왕동,2258
2,4,정왕동,2259
2,4,정왕동,2260
2,4,정왕동,2261
2,4,정왕동,2262
4,1,정왕동,2296
4,1,정왕동,2299
4,2,정왕동,2297
4,2,정왕동,2301
4,3,정왕동,2298
4,4,정왕동,2300
5,2,정왕동,2303
5,3,정왕동,2304
6,1,정왕동,1802
6,1,정왕동,1803
6,2,정왕동,1804
6,3,정왕동,1805
6,3,정왕동,1806
6,4,정왕동,1807
6,5,정왕동,1808
6,5,정왕동,1809
6,6,정왕동,1810
6,6,정왕동,1811
7,1,정왕동,1812
7,1,정왕동,1813
7,2,정왕동,1814
7,2,정왕동,1815
7,3,정왕동,1816
7,3,정왕동,1817
7,4,정왕동,1818
7,4,정왕동,1819
7,5,정왕동,1820
7,5,정왕동,1821
7,5,정왕동,1822
7,5,정왕동,1823
7,6,정왕동,1824
7,6,정왕동,1825
7,6,정왕동,1826
8,1,정왕동,1827
8,1,정왕동,1828
8,2,정왕동,1829
8,2,정왕동,1830
8,3,정왕동,1831
8,3,정왕동,1832
8,4,정왕동,1833
8,4,정왕동,1834
8,5,정왕동,1835
8,5,정왕동,1836
8,6,정왕동,1837
8,6,정왕동,1838
26,1,죽율동,1
26,1,죽율동,6
26,1,죽율동,8
26,1,죽율동,11
26,1,죽율동,14
26,1,죽율동,17
26,1,죽율동,20
26,1,죽율동,25
26,1,죽율동,28
26,1,죽율동,29
26,1,죽율동,30
26,1,죽율동,31
26,1,죽율동,32
26,1,죽율동,33
26,1,죽율동,34
26,1,죽율동,35
26,1,죽율동,36
26,1,죽율동,37
26,1,죽율동,38
26,1,죽율동,41
26,1,죽율동,42
26,1,죽율동,43
26,1,죽율동,46
26,1,죽율동,47
26,1,죽율동,48
26,1,죽율동,49
26,1,죽율동,50
26,1,죽율동,54
26,1,죽율동,68
26,1,죽율동,69
26,1,죽율동,71
26,1,죽율동,72
26,1,죽율동,73
26,1,죽율동,75
26,1,죽율동,78
26,1,죽율동,80
26,1,죽율동,82
26,1,죽율동,83
26,1,죽율동,84
26,1,죽율동,85
26,1,죽율동,92
26,1,죽율동,94
26,1,죽율동,95
26,1,죽율동,97
