행정동,통,반,관할구역
연성동,8,3,하중동 827 관곡마을성원APT 113동
연성동,8,4,하중동 827 관곡마을성원APT 114동
연성동,8,5,하중동 827 관곡마을성원APT 115동
연성동,8,6,하중동 827 관곡마을성원APT 116동
연성동,8,7,하중동 827 관곡마을성원APT 117동
연성동,8,8,"하중동 827 관곡마을성원APT 118동, 상가"
연성동,9,1,하중동 826-1 관곡마을동아APT 101동
연성동,9,2,하중동 826-1 관곡마을동아APT 102동
연성동,9,3,하중동 826-1 관곡마을동아APT 103동
연성동,9,4,"하중동 826-1 관곡마을동아APT 104동, 상가"
연성동,10,1,하중동 855 참이슬아파트 201동
연성동,10,2,하중동 855 참이슬아파트 202동
연성동,10,3,하중동 855 참이슬아파트 203동
연성동,10,4,하중동 855 참이슬아파트 204동
연성동,10,5,"하중동 855 참이슬아파트 205동, 상가"
연성동,10,6,하중동 855 참이슬아파트 206동
연성동,11,1,하중동 855 참이슬아파트 207동
연성동,11,2,하중동 855 참이슬아파트 208동
연성동,11,3,하중동 855 참이슬아파트 209동
연성동,11,4,하중동 855 참이슬아파트 210동
연성동,11,5,하중동 855 참이슬아파트 211동
연성동,11,6,하중동 855 참이슬아파트 212동
연성동,12,1,하중동 858 샛말대우아파트 101동
연성동,12,2,"하중동 858 샛말대우아파트 102동, 상가"
연성동,13,1,"하중동 878-4 데코빌 401호~815호, 상가"
연성동,13,2,하중동 878-4 데코빌 901호~1509호
연성동,13,3,"하중동 878-1 성마루마을 유호엔플러스빌 201호~709호, 상가"
연성동,13,4,하중동 878-1 성마루마을 유호엔플러스빌 801호~1507호
연성동,14,1,"하상동 47, 205～360, 산2, 산9, 산11, 산16"
연성동,14,2,하상동 370～371
연성동,14,3,하상동 372～374
연성동,14,4,하상동 375
연성동,14,5,하상동 376～377
연성동,14,6,하상동 378～400
연성동,15,1,"하상동 369 연꽃마을금호타운 301동, 상가"
연성동,15,2,하상동 369 연꽃마을금호타운 302동
연성동,15,3,하상동 369 연꽃마을금호타운 303동
연성동,15,4,하상동 369 연꽃마을금호타운 304동
연성동,16,1,하상동 369 연꽃마을금호타운 305동
연성동,16,2,하상동 369 연꽃마을금호타운 306동
연성동,16,3,하상동 369 연꽃마을금호타운 307동
연성동,16,4,하상동 369 연꽃마을금호타운 308동
연성동,16,5,하상동 369 연꽃마을금호타운 309동
연성동,17,1,"하상동 368 연꽃마을대우APT 311동, 상가"
연성동,17,2,하상동 368 연꽃마을대우APT 312동
연성동,17,3,하상동 368 연꽃마을대우APT 313동
연성동,17,4,하상동 368 연꽃마을대우APT 314동
연성동,17,5,하상동 368 연꽃마을대우APT 315동
연성동,18,1,하상동 368 연꽃마을삼호APT 316동
연성동,18,2,하상동 368 연꽃마을삼호APT 317동
연성동,18,3,하상동 368 연꽃마을삼호APT 318동
연성동,18,4,하상동 368 연꽃마을삼호APT 319동
연성동,18,5,하상동 368 연꽃마을대우APT 320동
연성동,18,6,하상동 368 연꽃마을대우APT 321동
연성동,19,1,하상동 383 연꽃마을 태평아파트 101동
연성동,19,2,하상동 383 연꽃마을 태평아파트 102동
연성동,19,3,하상동 382 연꽃마을 태평아파트 201동
연성동,19,4,하상동 382 연꽃마을 태평아파트 202동
연성동,19,5,하상동 382 연꽃마을 태평아파트 203동
연성동,19,6,하상동 382 연꽃마을 태평아파트 205동
연성동,19,7,하상동 382 연꽃마을 태평아파트 206동
연성동,20,1,광석동 1~115
연성동,20,2,"광석동 116~238, 산4-3, 산9"
연성동,20,3,"광석동 336~357, 426~439"
연성동,21,1,"장현동 656 네이처뷰 2601동, 상가"
연성동,21,2,장현동 656 네이처뷰 2602동
연성동,21,3,장현동 656 네이처뷰 2603동
연성동,22,1,장현동 656 네이쳐뷰 2604동
연성동,22,2,장현동 656 네이쳐뷰 2605동
연성동,22,3,장현동 656 네이쳐뷰 2606동
연성동,23,1,장현동 580 엘에이치트리플센텀 2501동
연성동,23,2,장현동 580 엘에이치트리플센텀 2502동
연성동,23,3,장현동 580 엘에이치트리플센텀 2503동
연성동,23,4,"장현동 580 엘에이치트리플센텀 2504동, 상가"
연성동,24,1,장현동 580 엘에이치트리플센텀 2505동
연성동,24,2,장현동 580 엘에이치트리플센텀 2506동
연성동,24,3,장현동 580 엘에이치트리플센텀 2507동
연성동,24,4,장현동 580 엘에이치트리플센텀 2508동
연성동,25,1,"장현동 563-46~563-492, 667~713"
연성동,25,2,"광석동 263~335, 479~535"
