통,반,_dong,_jib,_fill
14,0,정왕동,1672,road_split
11,0,정왕동,1672,road_split
13,0,정왕동,1671,road_split
11,0,정왕동,1671,road_split
14,0,정왕동,1670,road_split
13,0,정왕동,1670,road_split
11,0,정왕동,1670,road_split
9,0,정왕동,1669,road_split
8,0,정왕동,1669,road_split
9,0,정왕동,1668,road_split
7,0,정왕동,1668,road_split
8,0,정왕동,1668,road_split
9,0,정왕동,1667,road_split
7,0,정왕동,1667,road_split
14,0,정왕동,1657,road_split
12,0,정왕동,1657,road_split
18,0,정왕동,1656,road_split
16,0,정왕동,1656,road_split
17,0,정왕동,1655,road_match
18,0,정왕동,1654,road_match
15,0,정왕동,1653,road_match
13,0,정왕동,1652,road_match
14,0,정왕동,1651,road_match
11,0,정왕동,1650,road_match
11,0,정왕동,1649,road_match
9,0,정왕동,1648,road_match
7,0,정왕동,1647,road_match
30,0,정왕동,1644,road_match
30,0,정왕동,1643,road_match
30,0,정왕동,1642,road_match
30,0,정왕동,1641,road_match
11,0,정왕동,1638,road_split
9,0,정왕동,1638,road_split
32,0,정왕동,1636,road_split
30,0,정왕동,1636,road_split
18,0,정왕동,1635,road_split
17,0,정왕동,1635,road_split
32,0,정왕동,1633,road_split
30,0,정왕동,1633,road_split
16,0,정왕동,1632,road_split
14,0,정왕동,1632,road_split
13,0,정왕동,1632,road_split
15,0,정왕동,1632,road_split
8,0,정왕동,1631,road_split
7,0,정왕동,1631,road_split
19,0,정왕동,1630,road_split
18,0,정왕동,1630,road_split
23,0,정왕동,1630,road_split
25,0,정왕동,1630,road_split
26,0,정왕동,1630,road_split
30,0,정왕동,1630,road_split
2,0,정왕동,1497,road_split
1,0,정왕동,1497,road_split
4,0,정왕동,1495,road_split
2,0,정왕동,1495,road_split
2,0,정왕동,1494,road_match
2,0,정왕동,1493,road_match
2,0,정왕동,1492,road_match
4,0,정왕동,1491,road_split
2,0,정왕동,1491,road_split
4,0,정왕동,1490,road_match
4,0,정왕동,1489,road_match
4,0,정왕동,1488,road_split
2,0,정왕동,1488,road_split
4,0,정왕동,1487,road_split
3,0,정왕동,1487,road_split
2,0,정왕동,1487,road_split
3,0,정왕동,1486,road_split
2,0,정왕동,1486,road_split
1,0,정왕동,1486,road_split
1,0,정왕동,1485,road_match
1,0,정왕동,1484,road_match
1,0,정왕동,1483,road_match
1,0,정왕동,1482,road_match
3,0,정왕동,1481,road_split
1,0,정왕동,1481,road_split
3,0,정왕동,1480,road_split
1,0,정왕동,1480,road_split
3,0,정왕동,1479,road_match
3,0,정왕동,1478,road_split
4,0,정왕동,1478,road_split
1,0,정왕동,1478,road_split
3,0,정왕동,1477,road_match
3,0,정왕동,1476,road_match
3,0,정왕동,1475,road_match
3,0,정왕동,1474,road_split
1,0,정왕동,1474,road_split
6,0,정왕동,1472,road_split
5,0,정왕동,1472,road_split
4,0,정왕동,1472,road_split
3,0,정왕동,1472,road_split
6,0,정왕동,1470,road_match
6,0,정왕동,1469,road_split
5,0,정왕동,1469,road_split
6,0,정왕동,1468,road_match
6,0,정왕동,1467,road_match
6,0,정왕동,1466,road_match
6,0,정왕동,1465,road_split
5,0,정왕동,1465,road_split
5,0,정왕동,1464,road_match
5,0,정왕동,1463,road_match
5,0,정왕동,1462,road_match
5,0,정왕동,1461,road_match
5,0,정왕동,1460,road_match
6,0,정왕동,1458,road_split
5,0,정왕동,1458,road_split
8,0,정왕동,1454,road_match
8,0,정왕동,1453,road_match
8,0,정왕동,1452,road_match
8,0,정왕동,1451,road_match
10,0,정왕동,1450,road_split
8,0,정왕동,1450,road_split
10,0,정왕동,1449,road_split
8,0,정왕동,1449,road_split
10,0,정왕동,1448,road_split
8,0,정왕동,1448,road_split
10,0,정왕동,1447,road_match
10,0,정왕동,1446,road_match
10,0,정왕동,1445,road_match
10,0,정왕동,1444,road_match
10,0,정왕동,1443,road_match
10,0,정왕동,1442,road_split
8,0,정왕동,1442,road_split
12,0,정왕동,1441,road_split
10,0,정왕동,1441,road_split
11,0,정왕동,1441,road_split
10,0,정왕동,1440,road_split
8,0,정왕동,1440,road_split
36,0,정왕동,1388-3,road_match
36,0,정왕동,1388-1,road_split
34,0,정왕동,1388-1,road_split
36,0,정왕동,1388,road_split
34,0,정왕동,1388,road_split
36,0,정왕동,1387,road_match
36,0,정왕동,1386-5,road_match
36,0,정왕동,1386-4,road_match
36,0,정왕동,1386-3,road_match
36,0,정왕동,1386-2,road_match
36,0,정왕동,1386-1,road_match
36,0,정왕동,1386,road_match
36,0,정왕동,1385,road_match
34,0,정왕동,1319,road_match
36,0,정왕동,1318,road_match
36,0,정왕동,1317,road_match
36,0,정왕동,1316,road_match
36,0,정왕동,1315,road_match
36,0,정왕동,1314,road_match
36,0,정왕동,1313,road_match
36,0,정왕동,1312,road_match
34,0,정왕동,1311,road_split
35,0,정왕동,1311,road_split
36,0,정왕동,1310,road_split
34,0,정왕동,1310,road_split
35,0,정왕동,1310,road_split
35,0,정왕동,1309,road_split
36,0,정왕동,1309,road_split
34,0,정왕동,1308,road_split
35,0,정왕동,1308,road_split
36,0,정왕동,1307,road_split
35,0,정왕동,1307,road_split
36,0,정왕동,1303,road_match
36,0,정왕동,1302,road_match
36,0,정왕동,1301,road_match
36,0,정왕동,1300,road_match
36,0,정왕동,1299,road_match
36,0,정왕동,1298,road_match
36,0,정왕동,1297,road_match
18,0,정왕동,1919,road_split
17,0,정왕동,1919,road_split
18,0,정왕동,1939,road_split
17,0,정왕동,1939,road_split
34,0,정왕동,1962,road_match
34,0,정왕동,1965,road_match
34,0,정왕동,1966,road_match
36,0,정왕동,1970,road_match
