통,반,_dong,_jib,_fill
3,0,포동,361,road_match
3,0,포동,362,road_match
5,0,포동,산28-18,road_match
5,0,포동,산28-20,road_match
6,0,포동,산32-2,road_match
3,0,포동,77-7,road_match
3,0,포동,77-6,road_match
3,0,포동,86-1,road_match
3,0,포동,77-3,road_match
3,0,포동,432,road_match
3,0,포동,432-6,road_match
3,0,포동,432-5,road_match
3,0,포동,20-180,road_match
4,0,포동,1-143,road_match
3,0,포동,432-7,road_match
4,0,포동,1-4,road_match
3,0,포동,66-1,road_match
3,0,포동,65-1,road_match
3,0,포동,20-289,road_match
6,0,포동,17-16,road_split
5,0,포동,17-16,road_split
5,0,포동,17-17,road_match
3,0,포동,20-46,road_match
3,0,포동,20-58,road_match
3,0,포동,20-62,road_match
3,0,포동,20-88,road_match
3,0,포동,20-94,road_match
3,0,포동,20-110,road_match
3,0,포동,20-146,road_match
3,0,포동,20-147,road_match
3,0,포동,20-160,road_split
4,0,포동,20-160,road_split
3,0,포동,20-163,road_match
3,0,포동,20-166,road_match
3,0,포동,20-167,manual_pending
3,0,포동,20-168,road_match
3,0,포동,20-171,road_match
3,0,포동,20-172,road_match
3,0,포동,20-178,road_match
3,0,포동,20-191,road_match
3,0,포동,20-193,road_match
3,0,포동,20-196,road_match
3,0,포동,20-199,road_match
3,0,포동,20-200,road_match
3,0,포동,20-212,road_match
3,0,포동,20-218,road_match
3,0,포동,20-230,road_match
3,0,포동,20-231,road_match
2,0,포동,20-233,road_match
3,0,포동,20-243,road_match
3,0,포동,20-248,road_match
3,0,포동,20-251,road_match
3,0,포동,20-252,road_match
3,0,포동,20-254,road_match
3,0,포동,20-255,road_match
3,0,포동,20-259,road_match
3,0,포동,20-261,road_split
3,0,포동,20-262,road_split
3,0,포동,20-263,road_match
2,0,포동,20-295,road_match
3,0,포동,20-345,road_match
3,0,포동,20-349,road_match
3,0,포동,33-9,road_match
4,0,포동,1-7,road_match
4,0,포동,1-9,road_match
4,0,포동,1-18,road_match
4,0,포동,1-30,road_match
3,0,포동,38-1,road_match
11,0,포동,1-41,road_split
10,0,포동,1-41,road_split
11,0,포동,1-42,road_split
4,0,포동,1-42,road_split
10,0,포동,1-42,road_split
11,0,포동,1-48,road_match
11,0,포동,1-49,road_match
10,0,포동,1-51,road_split
4,0,포동,1-53,road_match
4,0,포동,1-68,road_split
12,0,포동,1-68,road_split
9,0,포동,1-68,road_split
12,0,포동,1-69,road_match
12,0,포동,1-70,road_split
13,0,포동,1-70,road_split
12,0,포동,1-73,road_match
4,0,포동,1-89,road_match
4,0,포동,1-103,road_match
4,0,포동,1-104,road_match
4,0,포동,1-108,road_match
3,0,포동,39-1,road_match
4,0,포동,3-29,road_split
11,0,포동,3-29,road_split
4,0,포동,3-31,road_split
11,0,포동,3-31,road_split
3,0,포동,42-2,road_match
3,0,포동,45-2,road_match
4,0,포동,5-21,road_match
4,0,포동,5-22,road_match
4,0,포동,5-23,road_match
4,0,포동,5-24,road_match
4,0,포동,5-25,road_match
4,0,포동,5-26,road_match
4,0,포동,5-28,road_match
4,0,포동,5-30,road_match
4,0,포동,5-35,road_match
4,0,포동,5-36,road_match
3,0,포동,52-1,road_match
4,0,포동,5-38,road_match
4,0,포동,5-69,road_match
4,0,포동,6-21,road_match
3,0,포동,58-2,road_match
4,0,포동,6-23,road_match
4,0,포동,6-26,road_match
3,0,포동,109-3,road_match
3,0,포동,336-5,road_match
4,0,포동,6-29,road_match
5,0,포동,7-2,road_split
4,0,포동,7-2,road_split
11,0,포동,7-2,road_split
3,0,포동,338,road_match
3,0,포동,338-7,road_match
3,0,포동,338-8,road_match
6,0,포동,17-2,road_split
8,0,포동,17-2,road_split
5,0,포동,17-2,road_split
6,0,포동,17-3,road_split
5,0,포동,17-3,road_split
4,0,포동,17-3,road_split
5,0,포동,17-4,road_split
20,0,미산동,331-4,road_match
20,0,미산동,332-4,road_match
15,0,미산동,365-14,road_match
20,0,미산동,370-4,road_match
15,0,미산동,365-7,road_match
20,0,미산동,365-6,road_split
15,0,미산동,365-6,road_split
20,0,미산동,365-5,road_split
15,0,미산동,365-5,road_split
15,0,미산동,363-21,road_match
20,0,미산동,363-7,road_match
15,0,미산동,363-6,road_match
15,0,미산동,363-5,road_match
15,0,미산동,361-11,road_match
15,0,미산동,361-5,road_match
15,0,미산동,360-14,road_match
20,0,미산동,373-6,road_match
20,0,미산동,373-7,road_match
14,0,미산동,207-6,road_match
14,0,미산동,207-4,road_match
14,0,미산동,205-23,road_match
15,0,미산동,360-5,road_match
15,0,미산동,360,road_split
16,0,미산동,360,road_split
20,0,미산동,376-1,road_match
15,0,미산동,38-5,road_match
20,0,미산동,377-1,road_match
20,0,미산동,377-4,road_match
20,0,미산동,377-6,road_match
14,0,미산동,203-3,road_match
20,0,미산동,393-6,road_match
14,0,미산동,산50-1,road_match
14,0,미산동,201-4,road_match
19,0,미산동,산17-1,road_match
19,0,미산동,산16-9,road_match
14,0,미산동,200-3,road_match
19,0,미산동,산15-7,road_match
18,0,미산동,산15-5,road_split
19,0,미산동,산15-5,road_split
15,0,미산동,산12-19,road_split
20,0,미산동,산12-19,road_split
15,0,미산동,산12-17,road_match
14,0,미산동,산12-5,road_match
14,0,미산동,산12-4,road_match
15,0,미산동,산8-19,road_match
20,0,미산동,산8-17,road_match
20,0,미산동,산8-16,road_match
15,0,미산동,산8-15,road_split
20,0,미산동,산8-15,road_split
20,0,미산동,산8-14,road_match
14,0,미산동,757,road_match
14,0,미산동,755,road_match
14,0,미산동,753,road_match
14,0,미산동,752,road_match
14,0,미산동,751,road_match
14,0,미산동,749-3,road_match
14,0,미산동,749-1,road_match
14,0,미산동,749,road_match
14,0,미산동,747,road_match
14,0,미산동,745,road_match
14,0,미산동,744,road_split
20,0,미산동,744,road_split
14,0,미산동,742,road_match
14,0,미산동,741,road_match
14,0,미산동,740,road_match
14,0,미산동,739-4,road_match
14,0,미산동,739-1,road_match
14,0,미산동,739,road_split
15,0,미산동,739,road_split
14,0,미산동,735,road_split
20,0,미산동,735,road_split
20,0,미산동,730-9,road_match
20,0,미산동,730-4,road_match
20,0,미산동,730-1,road_split
15,0,미산동,730-1,road_split
19,0,미산동,730-1,road_split
15,0,미산동,729-3,road_split
20,0,미산동,729-3,road_split
15,0,미산동,729,road_split
16,0,미산동,729,road_split
21,0,미산동,729,road_split
20,0,미산동,729,road_split
15,0,미산동,728,road_match
15,0,미산동,727-8,road_match
15,0,미산동,725,road_match
17,0,미산동,723,road_match
15,0,미산동,721-1,road_match
20,0,미산동,484-27,road_match
12,0,미산동,708,road_match
14,0,미산동,484-22,road_match
14,0,미산동,662-2,road_match
20,0,미산동,332-6,road_match
20,0,미산동,332-7,road_match
14,0,미산동,644-1,road_match
14,0,미산동,643-12,road_match
14,0,미산동,643-9,road_match
14,0,미산동,484-19,road_match
14,0,미산동,176-4,road_match
14,0,미산동,484-6,road_match
14,0,미산동,170-4,road_match
19,0,미산동,321-9,road_match
19,0,미산동,321-11,road_match
19,0,미산동,320-51,road_match
19,0,미산동,320-41,road_match
19,0,미산동,320-40,road_match
19,0,미산동,320-39,road_match
19,0,미산동,320-38,road_match
19,0,미산동,320-36,road_match
19,0,미산동,320-32,road_match
19,0,미산동,320-31,road_match
19,0,미산동,320-30,road_match
19,0,미산동,320-29,road_match
14,0,미산동,163-12,road_match
14,0,미산동,163-11,road_match
20,0,미산동,399-5,road_match
20,0,미산동,401-1,road_match
20,0,미산동,403-4,road_match
14,0,미산동,160-10,road_match
20,0,미산동,317-16,road_match
20,0,미산동,317-15,road_match
20,0,미산동,317-10,road_match
20,0,미산동,317-9,road_match
20,0,미산동,347-19,road_match
20,0,미산동,317-8,road_match
20,0,미산동,347-11,road_split
15,0,미산동,347-11,road_split
15,0,미산동,347-10,road_match
15,0,미산동,347-5,road_match
20,0,미산동,317-7,road_match
20,0,미산동,470-4,road_match
20,0,미산동,343-5,road_match
14,0,미산동,121-6,road_match
15,0,미산동,470-2,road_match
15,0,미산동,470-1,road_match
15,0,미산동,343-3,road_match
14,0,미산동,120-2,road_match
20,0,미산동,342-3,road_split
15,0,미산동,342-3,road_split
20,0,미산동,342-2,road_match
20,0,미산동,341-8,road_match
20,0,미산동,341-6,road_match
20,0,미산동,341-5,road_match
20,0,미산동,341-4,road_match
20,0,미산동,341-3,road_match
15,0,미산동,359-35,road_match
15,0,미산동,359-34,road_match
15,0,미산동,359-33,road_match
15,0,미산동,359-31,road_match
15,0,미산동,340-6,road_match
15,0,미산동,340-5,road_split
20,0,미산동,340-5,road_split
14,0,미산동,116-7,road_match
14,0,미산동,485-8,road_match
15,0,미산동,90-2,road_match
15,0,미산동,87-7,road_match
15,0,미산동,85-33,road_match
20,0,미산동,494-14,road_match
15,0,미산동,85-8,road_match
15,0,미산동,85-6,road_match
15,0,미산동,84-3,road_match
15,0,미산동,84-2,road_match
14,0,미산동,501-9,road_match
14,0,미산동,501-10,road_match
17,0,미산동,82-13,road_match
17,0,미산동,82-10,road_match
15,0,미산동,81-14,road_match
15,0,미산동,81-10,road_match
15,0,미산동,80-17,road_match
15,0,미산동,80-16,road_match
15,0,미산동,80-8,road_match
20,0,미산동,334-3,road_match
20,0,미산동,335-4,road_split
15,0,미산동,335-4,road_split
20,0,미산동,335-5,road_match
15,0,미산동,77-6,road_match
15,0,미산동,77-5,road_match
20,0,미산동,281-1,road_match
20,0,미산동,278-8,road_match
20,0,미산동,278-7,road_match
20,0,미산동,278-3,road_match
15,0,미산동,77-4,road_match
20,0,미산동,278-1,road_match
14,0,미산동,275-3,road_split
20,0,미산동,275-3,road_split
15,0,미산동,74-4,road_match
14,0,미산동,274-1,road_match
15,0,미산동,74-3,road_match
20,0,미산동,335-7,road_split
15,0,미산동,335-7,road_split
20,0,미산동,335-9,road_match
15,0,미산동,74-1,road_match
21,0,미산동,72,road_match
14,0,미산동,269-6,road_match
14,0,미산동,269-5,road_match
21,0,미산동,66,road_match
21,0,미산동,64-3,road_match
21,0,미산동,64-2,road_match
21,0,미산동,64-1,road_match
20,0,미산동,335-10,road_match
20,0,미산동,335-11,road_match
15,0,미산동,53-14,road_match
15,0,미산동,53-6,road_match
15,0,미산동,53-3,road_match
15,0,미산동,53-2,road_match
20,0,미산동,295-7,road_match
14,0,미산동,252-3,road_match
20,0,미산동,337-7,road_match
19,0,미산동,320-57,road_match
20,0,미산동,337-10,road_match
14,0,미산동,252-1,road_match
20,0,미산동,337-11,road_match
14,0,미산동,250-4,road_match
14,0,미산동,243-7,road_match
14,0,미산동,243-4,road_match
14,0,미산동,239-1,road_match
14,0,미산동,238-8,road_match
20,0,미산동,324-8,road_match
20,0,미산동,324-9,road_match
20,0,미산동,324-16,road_match
20,0,미산동,324-21,road_match
20,0,미산동,324-22,road_match
14,0,미산동,233-26,road_match
20,0,미산동,324-26,road_match
20,0,미산동,324-27,road_match
20,0,미산동,324-28,road_match
20,0,미산동,326-4,road_match
20,0,미산동,326-6,road_match
20,0,미산동,326-8,road_match
14,0,미산동,233-19,road_match
15,0,미산동,339-8,road_match
15,0,미산동,339-7,road_match
14,0,미산동,233-15,road_match
14,0,미산동,233-11,road_match
14,0,미산동,233-10,road_match
20,0,미산동,317-19,road_match
15,0,미산동,359-6,road_match
20,0,미산동,327-5,road_match
20,0,미산동,327-6,road_match
14,0,미산동,232-6,road_match
20,0,미산동,369-3,road_match
