통,반,법정동,지번
8,1,안현동,85
8,1,안현동,91
8,1,안현동,92
8,1,안현동,93
8,1,안현동,94
8,1,안현동,95
8,1,안현동,97
8,1,안현동,98
8,1,안현동,100
8,1,안현동,101
8,1,안현동,102
8,1,안현동,105
8,1,안현동,137-8
8,1,안현동,137-9
8,1,안현동,137-10
8,1,안현동,137-11
8,1,안현동,137-12
8,1,안현동,137-13
8,1,안현동,137-14
8,1,안현동,137-15
8,1,안현동,137-16
8,1,안현동,137-17
8,1,안현동,137-18
8,1,안현동,137-19
8,1,안현동,137-20
8,1,안현동,137-21
8,1,안현동,137-22
8,1,안현동,137-23
8,1,안현동,137-24
8,1,안현동,137-25
8,1,안현동,137-26
8,1,안현동,137-27
8,1,안현동,137-28
8,1,안현동,137-29
8,1,안현동,137-30
8,1,안현동,137-31
8,1,안현동,137-32
8,1,안현동,137-33
8,1,안현동,137-34
8,1,안현동,137-35
8,1,안현동,137-36
8,1,안현동,137-37
8,1,안현동,137-38
8,1,안현동,137-39
8,1,안현동,137-40
8,1,안현동,137-41
8,1,안현동,137-42
8,1,안현동,137-43
8,1,안현동,137-44
8,1,안현동,137-45
8,1,안현동,137-46
8,1,안현동,137-47
8,1,안현동,137-48
8,1,안현동,137-49
8,1,안현동,137-50
8,1,안현동,137-51
8,1,안현동,137-52
8,1,안현동,137-53
8,1,안현동,137-54
8,1,안현동,137-55
8,1,안현동,137-56
8,1,안현동,137-57
8,1,안현동,137-58
8,1,안현동,137-59
8,1,안현동,137-60
8,1,안현동,137-61
8,1,안현동,137-62
8,1,안현동,137-63
8,1,안현동,137-64
8,1,안현동,137-65
8,1,안현동,137-66
8,1,안현동,137-67
8,1,안현동,137-68
8,1,안현동,137-69
8,1,안현동,137-70
8,1,안현동,137-71
8,1,안현동,137-72
8,1,안현동,137-73
8,1,안현동,137-74
8,1,안현동,137-75
8,1,안현동,137-76
8,1,안현동,137-77
8,1,안현동,137-78
8,1,안현동,137-79
8,1,안현동,137-80
8,1,안현동,137-81
8,1,안현동,137-82
8,1,안현동,137-83
8,1,안현동,137-84
8,1,안현동,137-85
8,1,안현동,137-86
8,1,안현동,137-87
8,1,안현동,137-88
8,1,안현동,137-89
8,1,안현동,137-90
8,1,안현동,137-91
8,1,안현동,137-92
8,1,안현동,137-93
8,1,안현동,137-94
8,1,안현동,137-95
8,1,안현동,137-96
8,1,안현동,137-97
8,1,안현동,137-98
8,1,안현동,137-99
8,1,안현동,137-100
8,1,안현동,137-101
8,1,안현동,137-102
8,1,안현동,137-103
8,1,안현동,137-104
8,1,안현동,137-105
8,1,안현동,137-106
8,1,안현동,137-107
8,1,안현동,137-108
8,1,안현동,137-109
8,1,안현동,137-110
8,1,안현동,137-111
8,1,안현동,137-112
8,1,안현동,137-113
8,1,안현동,137-114
8,1,안현동,137-115
8,1,안현동,137-116
8,1,안현동,137-117
8,1,안현동,137-118
8,1,안현동,137-119
8,1,안현동,137-120
8,1,안현동,137-121
8,1,안현동,137-122
8,1,안현동,137-123
8,1,안현동,137-124
8,1,안현동,137-125
8,1,안현동,137-126
8,1,안현동,137-127
8,1,안현동,137-128
8,1,안현동,137-129
8,1,안현동,137-130
8,1,안현동,137-131
8,1,안현동,137-132
8,1,안현동,137-133
8,1,안현동,137-134
8,1,안현동,137-135
8,1,안현동,137-136
8,1,안현동,137-137
8,1,안현동,137-138
8,1,안현동,산13
8,2,안현동,109
8,2,안현동,110
8,2,안현동,111
8,2,안현동,114
8,2,안현동,116
8,2,안현동,117
8,2,안현동,118
8,2,안현동,120
8,2,안현동,124
9,1,은행동,1
9,1,은행동,2
9,1,은행동,3
9,1,은행동,4
9,1,은행동,5
9,1,은행동,6
9,1,은행동,7
9,1,은행동,8
9,1,은행동,9
9,1,은행동,10
9,1,은행동,11
9,1,은행동,12
9,1,은행동,13
9,2,은행동,14
9,2,은행동,15
9,2,은행동,16
9,2,은행동,17
9,2,은행동,18
9,2,은행동,19
9,2,은행동,20
9,2,은행동,21
9,2,은행동,22
9,2,은행동,23
9,2,은행동,24
9,2,은행동,25
9,3,은행동,150
9,3,은행동,151
9,3,은행동,152
9,3,은행동,153
9,3,은행동,154
9,3,은행동,155
9,3,은행동,156
9,3,은행동,157
9,3,은행동,158
9,3,은행동,159
9,3,은행동,160
9,3,은행동,161
11,5,은행동,105-10
11,5,은행동,산37-16
11,5,은행동,37-4
11,8,은행동,101-2
11,8,은행동,101-3
11,8,은행동,119-1
11,8,은행동,120-2
12,1,은행동,293-6
12,2,은행동,293-6
12,3,은행동,273-3
13,6,은행동,273-3
13,6,은행동,4
13,6,은행동,3
13,6,은행동,20
13,6,은행동,21
15,1,은행동,233-2
15,1,은행동,234-1
15,1,은행동,32
15,2,은행동,7
15,2,은행동,8
15,2,은행동,12
15,2,은행동,279-2
15,3,은행동,19
15,5,은행동,71
15,5,은행동,81
15,6,은행동,57
15,6,은행동,58
15,6,은행동,59
15,7,은행동,66
15,7,은행동,67
15,7,은행동,68
16,4,은행동,289-85
17,4,은행동,245-2
17,4,은행동,245-3
17,4,은행동,245-13
17,4,은행동,245-15
17,4,은행동,245-16
17,4,은행동,245-17
17,4,은행동,245-18
17,4,은행동,245-19
17,4,은행동,245-20
17,4,은행동,245-21
17,4,은행동,245-22
17,4,은행동,245-23
17,4,은행동,245-24
17,4,은행동,245-25
17,4,은행동,245-26
17,4,은행동,245-27
17,4,은행동,245-28
17,4,은행동,245-29
17,4,은행동,245-30
17,4,은행동,245-31
17,4,은행동,245-32
17,4,은행동,245-33
17,4,은행동,245-34
17,4,은행동,245-35
17,4,은행동,245-36
17,4,은행동,245-37
17,4,은행동,245-38
17,4,은행동,245-39
17,4,은행동,245-40
17,4,은행동,245-41
17,4,은행동,245-42
17,4,은행동,245-43
17,4,은행동,245-44
17,4,은행동,245-45
17,4,은행동,245-46
18,1,은행동,1
18,1,은행동,2
18,2,은행동,3
18,2,은행동,5
18,4,은행동,74
18,7,은행동,252
18,8,은행동,252
18,9,은행동,252
19,1,은행동,300
19,1,은행동,301
19,1,은행동,301-7
19,1,은행동,319
19,7,은행동,320-4
19,7,은행동,320-5
19,8,은행동,317-4
26,2,은행동,286
26,2,은행동,287
26,2,은행동,288
26,2,은행동,289
26,2,은행동,290
26,2,은행동,292
26,2,은행동,293
26,2,은행동,295
26,2,은행동,296
26,2,은행동,298
26,2,은행동,300
26,2,은행동,301
26,2,은행동,302
26,2,은행동,304
26,2,은행동,305
26,2,은행동,307
26,2,은행동,309
26,2,은행동,310
26,2,은행동,311
26,2,은행동,312
26,2,은행동,313
26,2,은행동,314
26,2,은행동,315
26,2,은행동,316
26,2,은행동,317
26,2,은행동,319
26,2,은행동,321
26,2,은행동,322
26,2,은행동,323
26,2,은행동,324
26,2,은행동,325
26,2,은행동,326
26,2,은행동,327
26,2,은행동,327-5
26,2,은행동,327-7
26,2,은행동,327-10
26,2,은행동,327-11
26,2,은행동,327-12
26,2,은행동,327-13
26,2,은행동,327-14
26,2,은행동,327-15
26,2,은행동,327-16
26,2,은행동,327-19
26,2,은행동,327-20
26,2,은행동,327-21
26,2,은행동,327-23
26,2,은행동,327-26
26,2,은행동,327-27
26,2,은행동,327-28
26,2,은행동,327-30
26,2,은행동,327-31
26,2,은행동,327-32
26,2,은행동,327-33
26,2,은행동,327-34
26,2,은행동,327-35
26,2,은행동,327-36
26,2,은행동,327-41
26,2,은행동,327-43
26,2,은행동,327-45
30,6,은행동,528
30,6,은행동,529
30,6,은행동,530
30,6,은행동,531
30,6,은행동,532
30,6,은행동,534
30,6,은행동,536
30,6,은행동,537
30,6,은행동,538
30,6,은행동,539
30,6,은행동,540
30,6,은행동,541
33,8,은행동,554
33,8,은행동,555
33,8,은행동,556
33,8,은행동,557
33,8,은행동,558
58,2,은행동,5
58,2,은행동,6
61,3,은행동,109
61,3,은행동,109-15
